head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
NY金概況　ほぼ変わらず,2009年6月30日（火）03:35:00,"NY金先物8月限（COMEX）（終値）
1オンス＝940.70（-0.30　-0.03%）

29日のNY金先物は0.30ドル安とほぼ変わらずで取引を終えた。8月限は先週末の終値を挟んでレンジ相場を形成した。原油先物は2ドル超の上げ幅を記録したが、インフレヘッジを背景とした買いは乏しく、方向性を欠く展開が続いた。",,,,,,,,,,,,,,
NY原油　終値　3.37％高,2009年6月30日（火）03:57:00,"NY原油先物8月限（WTI）（終値）
1バレル＝71.49（+2.33　+3.37%）",,,,,,,,,,,,,,
NY原油概況　急反発、供給不安や株高で,2009年6月30日（火）04:19:00,"NY原油先物8月限（WTI）（終値）
1バレル＝71.49（+2.33　+3.37%） 

29日のNY原油先物相場は上昇。8月限は2.33ドル高と急反発を演じた。英蘭系石油大手シェルがナイジェリア南部の石油施設を閉鎖すると発表したため、供給不安が浮上した。米国株の上昇で需要不安が後退したことも相場を下支えした。テクニカル的には68ドル台後半の25日移動平均がサポートとして機能している。",,,,,,,,,,,,,,
NY市場　他金融市場　4時台　再び買い優勢、ダウ平均は高値圏に浮上,2009年6月30日（火）04:21:00,"NY株式29日（NY時間15:20）
ダウ平均　　　8524.39（+86.00　+1.02%）
S&P500;　　　　927.08（+8.18　+0.89%）
ナスダック　　　1846.25（+8.03　+0.44%）

CME日経平均先物　9990（大証終比：+170　+1.72%）

出来高（億株）
NYSE　　　　6.57
ナスダック　15.79

欧州株式29日終値
英FT100　 4294.03（+53.02　+1.25%）
独DAX　　4885.09（+108.62　+2.27%）
仏CAC40　 3193.68（+63.95　+2.04%）

米国債利回り（NY時間15:20）
2年債　 　1.101（-0.008）
10年債　　3.483（-0.054）
30年債　　4.299（-0.037）

各国10年債
ユーロ圏　3.369（-0.021）
英　国　　3.616（-0.072）
カナダ　　3.403（-0.004）
豪　州　　5.484（-0.120）
日　本　　1.394（-0.010）

NY原油・金
NY原油先物8月限（WTI）（NY時間15:20）
1バレル＝71.58（+2.42　+3.50%）
NY金先物8月限（COMEX）
1オンス＝939.50（-1.50　-0.16%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY市場　円安水準で揉み合い,2009年6月30日（火）04:56:00,"NY市場後半は円安水準で揉み合い。ドル円は96円付近、ユーロ円は135円台前半、ポンド円は159円付近で取引されている。NY市場前半はドル円の急伸をきっかけに円売りの動きが広がったが、現在は参加者が少なく、取引は盛り上がりに欠けている。

USD/JPY　96.02　EUR/JPY　135.20　GBP/JPY　159.06",,,,,,,,,,,,,,
S&P500;種　セクター別騰落率,2009年6月30日（火）05:25:00,"S&P500;種　セクター別騰落率
△△上昇率上位△△
 独立系発電・エネルギー     3.7％
 家具・装飾     3.6％
 金属・ガラス容器     3.1％
 自動車製造     3％
 包装紙     2.9％
 紙製品     2.8％
 消費者金融     2.6％
 銀行     2.3％
 自動車部品・装置     2.2％
 電子製品製造サービス     2.2％

▼▼下落率上位▼▼
 アルミ     -2.9％
 教育サービス     -2.8％
 建設資材     -2.5％
 ヘルスケア施設     -2％
 鉄道     -2％
 食品流通     -1.1％
 ヘルスケア・テクノロジー     -1％
 店舗用不動産投信     -0.9％
 インターネット販売     -0.9％
 オフィス不動産投資信託     -0.7％
 電子部品     -0.7％
 マルチセクター持株会社     -0.6％

＊数値は前日比％",,,,,,,,,,,,,,
NY株式　終値　ダウ平均は90ドル高,2009年6月30日（火）05:25:00,"NY株式29日（NY時間16:24）
ダウ平均　　　8529.38（+90.99　+1.08%）
S&P500;　　　　927.23（+8.33　+0.91%）
ナスダック　　　1844.06（+5.84　+0.32%）

CME日経平均先物　10000（大証終比：+180　+1.82%）

出来高（億株）
NYSE　　　　10.65
ナスダック　20.38",,,,,,,,,,,,,,
NY株式　反発、石油株が高い,2009年6月30日（火）06:00:00,"NY株式29日（NY時間16:24）
ダウ平均　　　8529.38（+90.99　+1.08%）
S&P500;　　　　927.23（+8.33　+0.91%）
ナスダック　　　1844.06（+5.84　+0.32%）

CME日経平均先物　10000（大証終比：+180　+1.82%）

29日のNY株式市場は反発。小高く寄り付いた後、一時下げに転じる場面もあったが、景気の先行きに楽観的な見方が広がったことで持ち直した。ダウ平均は昼頃から騰勢を強め、取引終盤には100ドル近い上げ幅を記録している。

ダウ採用銘柄では石油株やハイテク株が高い。石油株ではエクソンモービルが2.2%高、シェブロンが1.4%高。原油先物が71ドル台を回復するなど急反発したことで買いが膨らんだ。コンピュータ大手のヒューレットパッカードは3.6%高。ノートPCの出荷見通しを3400万台から3800万台に引き上げたことが好感されている。今年後半の需要増が期待できるとしている。ソフトウェア大手のマイクロソフトは2.1%高。アナリストが投資判断を「買い」に引き上げたことが好感された。一方、アルミ大手のアルコアは2.9%安。FBRキャピタルのアナリストはアルミ市場は供給過剰として、投資判断を「マーケットパフォーム」から「アンダーパフォーム」に引き下げている。

ハイテク株中心のナスダックは続伸。主力のマイクロソフトが上昇をけん引したものの、一部銘柄は利益確定の売りに押され、全体として小幅高にとどまっている。病気療養中のジョブズCEOの復帰を発表したコンピュータ大手アップルは0.3%安。CEOの復帰発表直後は買いが優勢だったが、反落した。アップルの広報担当者によると、ジョブズCEOは週2、3日のペースで出社し、残りは在宅勤務になる見通し。ジョブズCEOは今年1月から病気治療に専念するため、療養休暇を取得していた。

ダウ採用銘柄
J&J;　　　　　　　56.96（+0.36　+0.64%）
P&G;　　　　　　　52.23（+0.48　+0.93%）
デュポン　　　　　26.01（+0.63　+2.48%）
ボーイング　　 　42.65（+0.77　+1.84%）　
キャタピラー　　 34.74（+0.18　+0.52%）　
ユナイテッド　　 52.47（+0.92　+1.78%）　
アルコア　　　 　10.44（-0.32　-2.97%）　
HP　　　　　　 　38.98（+1.37　+3.64%）　
GE　　　　　 　　11.76（+0.01　+0.09%）　
3M　　　　　　 　59.96（+0.70　+1.18%）　
エクソンモビル　 70.58（+1.53　+2.22%）　
シェブロン　　 　66.88（+0.93　+1.41%）　
コカコーラ　　 　48.29（+0.16　+0.33%）　
ディズニー　　 　23.66（+0.23　+0.98%）　
マクドナルド　 　57.23（+0.23　+0.40%）　
ウォルマート　　48.76（+0.13　+0.27%）
ホームデポ　　　23.87（+0.26　+1.10%）
JPモルガン　　　34.60（+0.15　+0.44%）
トラベラーズ　　　　 41.01（+0.13　+0.32%）
バンカメ　　　　 13.19（+0.44　+3.45%）
アメックス　　　 24.00（+0.24　+1.01%）　
クラフト　　　　 25.58（+0.02　+0.08%）
IBM　　　　　　105.83（+0.15　+0.14%）
AT&T;　　　　　 25.22（+0.40　+1.61%）
ベライゾン　　　31.36（+0.37　+1.19%）
マイクロソフト　 23.86（+0.49　+2.10%）
インテル　　　 　16.38（+0.08　+0.49%）
ファイザー　　　15.26（+0.07　+0.46%）
メルク　　　　 　27.85（+0.85　+3.15%）
シスコ　　　　　 　18.99（+0.08　+0.42%）",,,,,,,,,,,,,,
NY債券　利回り低下、中国の外貨準備発言で,2009年6月30日（火）06:23:00,"米国債利回り（NY時間16:57）
2年債　 　1.093（-0.016）
10年債　　3.475（-0.061）
30年債　　4.286（-0.050）
2-10年債　238（-5）

29日のNY債券市場は長期ゾーンを中心に買いが先行した。中国人民銀行の周小川総裁が28日、中国の外貨準備政策はいたって安定したものと発言し、中国が米国債投資を縮小するとの見方が後退した。朝方の取引で10年債利回りは3.45%台、2年債利回りは1.08%台まで低下（債券価格は上昇）した。ただ、その後は米国株の上昇を背景に買いが一服。利益確定の売りに押され、10年債利回りは一時3.50%付近まで下げ幅を縮小している。2-10年債の利回り格差は238ベーシスポイント。",,,,,,,,,,,,,,
NY時間に伝わった発言・ニュース,2009年6月30日（火）06:25:00,"【経済指標結果】
特になし。

【発言・ニュース】
【アメリカ】
＊米連邦地裁
バーナード・マドフ被告に懲役150年の判決。

＊米アップル広報担当者
ジョブズCEOが職務復帰へ。
週に2、3日のペースで出社し、残りは自宅勤務になる見通し。
※ジョブズCEOは今年1月から病気治療のため、療養休暇を取得していた。",,,,,,,,,,,,,,
NY市場概況　円安、リスク許容度改善で,2009年6月30日（火）06:41:00,29日のNY市場は円安が進んだ。NY勢の参加当初は様子見が優勢だったが、景気不安の緩和で米国株が持ち直し、米債券市場で利回り低下が一服するとドル円が急伸し、クロス円も買いが膨らんだ。ドル円は当初、95.30-50レベルでレンジ相場を形成したが、96円台前半まで上昇した。ユーロ円は134円付近から135円台半ば、ポンド円は157円台半ばから159円台前半まで買われた。きょうは株式や商品が上昇するなどリスク資産への投資が活発だった。債券市場では中国の外貨準備発言を手掛かりに買い（利回り低下）が先行したが、株式市場が騰勢を強めたことで買いが巻き戻され、利回り低下は一服している。,,,,,,,,,,,,,,
NY市場概況　豪ドル堅調、高金利通貨に資金シフト,2009年6月30日（火）06:43:00,個別通貨では豪ドルが堅調だった。豪ドル円は76円台半ばから77円台後半、豪ドル/ドルは0.80台前半から0.8100付近まで上昇した。投資家のリスク許容度が改善したことで高金利通貨の代表格である豪ドルに資金がシフトした。投資家の不安心理を示すVIX指数は一時25.29まで低下し、昨年9月以来の水準まで戻している。,,,,,,,,,,,,,,
NY市場概況　欧州通貨、クロス円が押し上げ要因に,2009年6月30日（火）06:45:00,きょうは円相場が値動きを主導した。前半のユーロドルは1.40台半ばを中心にレンジ相場を形成したが、後半はユーロ円の上昇が押し上げ要因となり、1.4100付近まで水準を切り上げた。ポンドドルもポンド円の上昇が波及し、比較的堅調だった。後半にかけて水準を切り上げ、一時1.65台後半まで買われている。,,,,,,,,,,,,,,
本日の予定【経済指標】,2009年6月30日（火）07:17:00,"【イギリス】
＊GFK消費者信頼感調査（6月）8:01
予想　-25　前回　-27

＊GDP・確報値（第1四半期）17:30
予想　-2.1%　前回　-1.9%（前期比）
予想　-4.3%　前回　-4.1%（前年比）

＊経常収支（第1四半期）17:30
予想　-67億ポンド　前回　-76億ポンド

【日本】
＊失業率（5月）8:30
予想　5.2%　前回　5.0%

＊有効求人倍率（5月）8:30
予想　0.45　前回　0.46

【ニュージーランド】
＊NBNZ企業信頼感（6月）12:00
予想　N/A　前回　1.9

【ユーロ圏】
＊ドイツ失業率（全独）（6月）16:55
予想　8.3%　前回　8.2%（季調済）

＊ドイツ失業者数（6月）16:55
予想　45千人増　前回　1千人増（前月比）

＊ユーロ圏消費者物価指数・概算値速報（6月）18:00
予想　-0.2%　前回　0.0%（前年比）

【南アフリカ】
＊貿易収支（5月）21:00
予想　-20億ランド　前回　-15億ランド

【カナダ】
＊GDP（4月）21:30
予想　-0.1%　前回　-0.3%（前月比）

＊鉱工業製品価格（5月）21:30
予想　-0.6%　前回　-0.5%（前月比）

＊原材料価格指数（5月）21:30
予想　2.0%　前回　-0.5%（前月比）

【アメリカ】
＊シカゴ購買部協会景気指数（PMI）（6月）22:45
予想　39.0　前回　34.9

＊コンファレンスボード消費者信頼感指数（6月）23:00
予想　55.3　前回　54.9",,,,,,,,,,,,,,
本日の予定【発言・イベント】,2009年6月30日（火）07:25:00,"閣議、閣議後会見
18:30　タッカー英中銀副総裁　講演

1日
1:00　ブラード・セントルイス連銀総裁　講演
5:10　ホーニグ・カンザスシティー連銀総裁　講演「破産と金融危機」",,,,,,,,,,,,,,
東京市場　海外市場の流れ受けて、円安・ドル安推移,2009年6月30日（火）07:42:00,"月末30日の東京市場は、29日のNY市場での流れを受けて円安・ドル安水準から取引を始めている。NY市場では原油高を支援材料として株式市場が堅調に推移、ダウ平均は90ドル高で取引を終えた。リスク選好の動きが強まり、ドル円は95円台前半から96円台乗せ、ユーロ円は133円台後半から135円台半ばまで上伸していた。

早朝の取引は、ドル円96円挟み、ユーロ円135円台前半、ポンド円159円挟みの水準で揉み合っている。本日は月末とあって仲値関連の取引が活発になる可能性も指摘されよう。また、新規投信設定が12本と多く、円売り圧力となるか。ただ、円安一巡後は海外勢からの利益確定の動きに注意したい。この後、8時過ぎに英GFK消費者信頼感調査、8:30に日本の失業率および有効求人倍率が発表される。

USD/JPY　96.06　EUR/JPY　135.24　GBP/JPY　159.06　EUR/USD　1.4076　GBP/USD　1.6557",,,,,,,,,,,,,,
東京市場　ピボット分析（主要国通貨）,2009年6月30日（火）07:56:00,"東京時間6:00現在

ドル円
終値96.06　高値96.17　安値95.09

97.54　ハイブレイク
96.85　抵抗2
96.46　抵抗1
95.77　ピボット
95.38　支持1
94.69　支持2
94.30　ローブレイク

ユーロドル
終値1.4083　高値1.4103　安値1.3983

1.4250　ハイブレイク
1.4176　抵抗2
1.4130　抵抗1
1.4056　ピボット
1.4010　支持1
1.3936　支持2
1.3890　ローブレイク

ポンドドル
終値1.6567　高値1.6586　安値1.6429

1.6783　ハイブレイク
1.6684　抵抗2
1.6626　抵抗1
1.6527　ピボット
1.6469　支持1
1.6370　支持2
1.6312　ローブレイク

ドルスイス
終値1.0824　高値1.0912　安値1.0809

1.0991　ハイブレイク
1.0951　抵抗2
1.0888　抵抗1
1.0848　ピボット
1.0785　支持1
1.0745　支持2
1.0682　ローブレイク",,,,,,,,,,,,,,
"東京市場　ピボット分析（資源国通貨）
",2009年6月30日（火）07:57:00,"東京時間6:00現在

オージードル
終値0.8082　高値0.8097　安値0.7984

0.8238　ハイブレイク
0.8167　抵抗2
0.8125　抵抗1
0.8054　ピボット
0.8012　支持1
0.7941　支持2
0.7899　ローブレイク

キーウィドル
終値0.6510　高値0.6524　安値0.6422

0.6651　ハイブレイク
0.6587　抵抗2
0.6549　抵抗1
0.6485　ピボット
0.6447　支持1
0.6383　支持2
0.6345　ローブレイク

ドルカナダ
終値1.1564　高値1.1601　安値1.1509

1.1699　ハイブレイク
1.1650　抵抗2
1.1607　抵抗1
1.1558　ピボット
1.1515　支持1
1.1466　支持2
1.1423　ローブレイク",,,,,,,,,,,,,,
"東京市場　ピボット分析（クロス円）
",2009年6月30日（火）07:58:00,"東京時間6:00現在

ユーロ円
終値135.31　高値135.49　安値133.38

138.18　ハイブレイク
136.84　抵抗2
136.07　抵抗1
134.73　ピボット
133.96　支持1
132.62　支持2
131.85　ローブレイク

ポンド円
終値159.14　高値159.33　安値156.74

162.66　ハイブレイク
160.99　抵抗2
160.07　抵抗1
158.40　ピボット
157.48　支持1
155.81　支持2
154.89　ローブレイク

スイス円
終値88.75　高値88.86　安値87.49

90.61　ハイブレイク
89.74　抵抗2
89.24　抵抗1
88.37　ピボット
87.87　支持1
87.00　支持2
86.50　ローブレイク

豪ドル円
終値77.63　高値77.77　安値76.15

79.84　ハイブレイク
78.80　抵抗2
78.22　抵抗1
77.18　ピボット
76.60　支持1
75.56　支持2
74.98　ローブレイク

NZドル円
終値62.54　高値62.68　安値61.11

64.68　ハイブレイク
63.68　抵抗2
63.11　抵抗1
62.11　ピボット
61.54　支持1
60.54　支持2
59.97　ローブレイク

カナダドル円
終値83.07　高値83.18　安値82.27

84.32　ハイブレイク
83.75　抵抗2
83.41　抵抗1
82.84　ピボット
82.50　支持1
81.93　支持2
81.59　ローブレイク",,,,,,,,,,,,,,
"東京市場　ピボット分析（新興国通貨）
",2009年6月30日（火）07:59:00,"東京時間6:00現在

ランド円
終値12.28　高値12.32　安値11.96

12.77　ハイブレイク
12.55　抵抗2
12.41　抵抗1
12.19　ピボット
12.05　支持1
11.83　支持2
11.69　ローブレイク

シンガポールドル円
終値66.18　高値66.22　安値65.17

67.59　ハイブレイク
66.91　抵抗2
66.54　抵抗1
65.86　ピボット
65.49　支持1
64.81　支持2
64.44　ローブレイク

香港ドル円
終値12.39　高値12.41　安値12.27

12.58　ハイブレイク
12.50　抵抗2
12.44　抵抗1
12.36　ピボット
12.30　支持1
12.22　支持2
12.16　ローブレイク",,,,,,,,,,,,,,
英経済指標【GFK消費者信頼感調査】,2009年6月30日（火）08:01:00,"＊GFK消費者信頼感調査（6月）8:01
結果　-25
予想　-25　前回　-27",,,,,,,,,,,,,,
東京市場　リスク選好、オセアニア通貨堅調に,2009年6月30日（火）08:11:00,"東京市場早朝、NY株式市場が堅調だったことでリスク選好の動きがみられている。為替市場では円安の動きをオセアニア通貨がリードしている。豪ドル円は77.90レベル、62.70レベルとNY市場からの高値を更新している。豪ドル/ドルは一時0.81台乗せ、NZドル/ドルは0.6530レベルまで高値を伸ばした。また、さきほど発表された6月の英GFK消費者信頼感調査は-25と、市場予想通りで、前回調査の-27からは改善した。ポンド円は159.30レベルと海外市場での高値に並んでいる。

AUD/JPY　77.80　NZD/JPY　62.68　GBP/JPY　159.29",,,,,,,,,,,,,,
寄付き前の外資系証券経由の注文状況　差し引き370万株の売り越し観測,2009年6月30日（火）08:24:00,"差し引き370万株の売り越し観測
売り注文　1850万株
買い注文　1480万株",,,,,,,,,,,,,,
東京市場　円売り広がる、クロス円続伸、ドル円も一時96.30レベル,2009年6月30日（火）08:29:00,"東京市場、日本の雇用関連指標の発表を前にすでに円売りの動きが強まっている。オセアニア通貨以外でも、ユーロ円が135.70レベル、ポンド円が159.60レベルと高値を伸ばしてきている。ドル円も一時96.30レベルと海外市場からの高値を更新した。この動きにともなってドル安の動きも見られている。ユーロドルは1.41ドル台乗せ、ポンドドルは1.66近辺まで高値を伸ばした。リスク選好の動きが日本の失業率などの発表後も継続するか注目。

USD/JPY　96.18　EUR/JPY　156.67　GBP/JPY　159.52
EUR/USD　1.4103　GBP/USD　1.6586",,,,,,,,,,,,,,
日本経済指標【失業率・有効求人倍率】,2009年6月30日（火）08:30:00,"＊失業率（5月）8:30
結果　5.2%
予想　5.2%　前回　5.0%

＊有効求人倍率（5月）8:30
結果　0.44
予想　0.45　前回　0.46",,,,,,,,,,,,,,
東京市場　5月の失業率5.2％、有効求人倍率0.44　為替市場は反応薄,2009年6月30日（火）08:35:00,"5月の日本の失業率は5.2％と前回の5.0％から悪化した。また、有効求人倍率は0.44と前回の0.46からさらに低下している。ただ、発表直後の為替費市場の反応はみられていない。東京株式市場の動向次第となりそうだ。今日は、月末および四半期末とあって株式市場では前日のNY市場と同様にドレッシング買いが強まるとの観測がある。また、投信の設定も相次ぐことからリスク選好期待は強いようだ。

USD/JPY　96.18　EUR/JPY　135.63　GBP/JPY　159.48",,,,,,,,,,,,,,
NZ経済指標【NBNZ企業信頼感】,2009年6月30日（火）08:57:00,"＊NBNZ企業信頼感（6月）8:50
結果　5.5
予想　N/A　前回　1.9


※NBNZ企業信頼感は東京時間12時の発表予定が繰り上げられて発表されました。",,,,,,,,,,,,,,
日経平均　寄り付き　113.09円高　9896.56円,2009年6月30日（火）09:01:00,,,,,,,,,,,,,,,
東京市場　NBNZ企業信頼感、建設の底打ち感強まる,2009年6月30日（火）09:11:00,"東京早朝に発表された6月のNBNZ企業信頼感調査は5.5と発表され、5月調査1.9から一段と改善した。特に建設関連の回復が際立っており、住宅建設は2.2と前回の0.0から一気に改善、商業不動産建設も4.4と前回の-9.1からプラスに転じた。また、輸出は10.7と前回の5.8から改善、4月の10.3も上回った。外需には不透明感があるものの、低金利を背景として建設関連の回復が顕著だった。NZドルはたの主要通貨とともに対円、対ドルで堅調推移している。豪ドル/NZドルは1.24台前半から1.24台割れへとやや優位に推移している。

NZD/JPY　62.91　NZD/USD　0.6534　AUD/NZD　1.2398",,,,,,,,,,,,,,
本日の新規投信設定情報  ,2009年6月30日（火）09:20:00,"2009/06/30

ファンド名／投信会社／募集総額（百万円）

エル・プラス2009-06/日興／日興アセットマネジメント／40000
CAみなづき条件付運用型ファンド2009-6／クレディ・アグリコル・アセットマネジメント／5000
日本割安株セレクトⅠⅠ（限定追加型）/みずほ／みずほ投信投資顧問／30000
スパークス・日本株・ロング・ショート・プラス／スパークス・アセット・マネジメント投信／100000
トレンド・フォロー・オープン（積極型）／ユナイテッド投信投資顧問／50000
トレンド・フォロー・オープン（安定型）／ユナイテッド投信投資顧問／50000
MHAM　USハイイールド　ファンド（毎月決算型）／みずほ投信投資顧問／30000
条件付元本確保型投信（日経平均参照）09-06／岡三アセットマネジメント／10000
中央三井償還条件緩和型株価参照ファンド09-06／中央三井アセットマネジメント／10000
北都・荘銀　条件付元本確保型ファンド09-06／岡三アセットマネジメント／10000
MHAM日経平均株価参照ファンド09-06／みずほ投信投資顧問／12000
りそなPCAニッポン優良資産ファンド／ピーシーエー・アセット・マネジメント／300000",,,,,,,,,,,,,,
東京市場　株式堅調、日経平均9900円台後半へ,2009年6月30日（火）09:26:00,"日経平均は寄り付きから100円超高の動きで、現在まで高値は9956.77（9:23現在）となっている。前日の欧州景況感の改善やNY株式市場の堅調な流れを受けて買われている。また、為替市場での円安の動きとの相乗効果もあり、輸出銘柄が強い。日経平均が再度、1万円台を試すか注目される。円相場は仲値以降も円安推移となるかが注目に。

USD/JPY　96.22　EUR/JPY　135.74　GBP/JPY　159.68",,,,,,,,,,,,,,
日経平均　前日比200円超高に,2009年6月30日（火）09:43:00,日経平均は、9:42現在206.56円高の9989.03円で取引されている。,,,,,,,,,,,,,,
NZ中銀　現状ではインフレ懸念は少ないが、将来的には脅威に,2009年6月30日（火）09:47:00,"NZ中銀の声明が発表されている。現状ではインフレ懸念は少ないが、市場に回復への信頼感が戻ればインフレが脅威となる可能性、と述べている。

NZドルは高値水準で揉み合いとなっており、上昇の勢いは早朝ほどではない。NZドル/ドルは0.65台前半、NZドル円は62円台後半での推移。

NZD/JPY　62.66　NZD/USD　0.6524　AUD/NZD　1.2404",,,,,,,,,,,,,,
東京市場　ドル円95円近辺に反落、仲値直前に輸出の売りも,2009年6月30日（火）09:53:00,"ドル円は仲値直前に96円近辺まで反落している。海外勢の利益確定の動きや輸出の円買いが観測されている。日経平均は先物が1万円台乗せ、現物は1万円台乗せ目前で一進一退となっている。

USD/JPY　96.05　EUR/JPY　135.56　GBP/JPY　159.46",,,,,,,,,,,,,,
東京仲値　96.01円　三菱東京UFJ銀行,2009年6月30日（火）09:56:00,,,,,,,,,,,,,,,
東京市場　与謝野財務相、（雇用統計で）当初・補正予算の効果がまで出ていない,2009年6月30日（火）10:00:00,"閣議後の記者会見で与謝野財務相の発言が報じられている。朝方発表された日本の5月失業率および有効求人倍率の悪化について、当初・補正予算の効果がまで出ていない、政府として機動的な政策運営の必要性を痛感、と述べた。

為替市場は、仲値通過後は96円割れへと反落して東京市場での安値を試す動きをみせている。

USD/JPY　95.94　EUR/JPY　135.47　GBP/JPY　153.33",,,,,,,,,,,,,,
日経平均、1万円台乗せる、6月15日以来,2009年6月30日（火）10:15:00,日経平均は、一時10000.30円と1万円の大台に乗せる場面があった。1万円台乗せは6月15日以来となる。10:14現在は、206.40円高の9990.17円と、1万円台での取引は一瞬だった。,,,,,,,,,,,,,,
中国人民銀行　人民元中心レート　1ドル＝6.8319元,2009年6月30日（火）10:17:00,,,,,,,,,,,,,,,
NY原油　時間外取引　72ドル台回復、約2週間ぶり高値水準,2009年6月30日（火）10:22:00,"東京時間10:19現在
NY原油先物8月限（WTI）（時間外取引）
1バレル＝72.50（+1.01　+1.41%）

NY原油先物8月限は、時間外取引で一時72.50レベルへと上昇、6月16日以来の高値水準となる。前日の海外市場では景気回復期待でダウ平均株価指数が堅調推移したことや、依然としてナイジェリアでの供給不安が材料視されて70ドルの節目を上回り、一時72ドル手前まで上伸していた。30日東京タイムの時間外取引では日経平均が一時1万円台を回復するなどリスク許容度が高まったことで商品市況も一段と強含んでいる。",,,,,,,,,,,,,,
イエメン航空の150人乗り旅客機が墜落---各社報道,2009年6月30日（火）10:36:00,報道各社は、イエメン航空の150人乗り旅客機がコモロ諸島で墜落した、と伝えている。,,,,,,,,,,,,,,
東京金　円安手掛かりに2900円台回復,2009年6月30日（火）10:46:00,"東京時間10:38現在
東京金先物2010年4月限（TOCOM）
1グラム＝2914（+34　+1%）
NY金先物8月限（COMEX）（時間外取引）
1オンス＝941.20（+0.50　+0.05%）

東京金先物2010年4月限は、前日比34ポイント高（1％高）の2914円で取引されている。ドル建て金先物は為替市場でのドル相場動向をにらんで、940ドルを中心とした一進一退となっているが、円建て金先物は東京市場で一段と円安が進行する動きに堅調推移となっている。原油先物など商品市況が堅調なことも好材料。ただ、現在は円安の動きも一巡したことで東京金先物も2900円台前半での揉み合いとなってきている。",,,,,,,,,,,,,,
通貨オプション　ボラティリティー　円関連が低下傾向,2009年6月30日（火）10:54:00,"USD/JPY　　EUR/USD　　EUR/JPY　　GBP/USD
1WK　　　　13.61　　　　13.26　　　　15.51　　　　14.56
1MO　　　　14.05　　　　13.05　　　　16.60　　　　14.55
3MO　　　　14.17　　　　13.60　　　　16.84　　　　14.60
6MO　　　　14.31　　　　13.90　　　　17.15　　　　14.70
9MO　　　　14.40　　　　14.05　　　　17.40　　　　14.73
1YR　　　　14.45　　　　14.20　　　　17.60　　　　14.75

　　　　　　　　　
　　　　　GBP/JPY　　AUD/USD　　USD/CHF
1WK　　　　17.72　　　　17.76　　　　12.86
1MO　　　　18.81　　　　18.30　　　　12.55
3MO　　　　19.05　　　　18.55　　　　13.00
6MO　　　　19.36　　　　18.55　　　　13.17
9MO　　　　19.60　　　　18.50　　　　13.27
1YR　　　　19.81　　　　18.45　　　　13.40
東京時間07:45現在　参考値

通貨オプション・ボラティリティーは円関連が低下傾向となっている。ドル円はほぼ前日の海外市場と同水準で推移しているが、ユーロ円やポンド円はジリ下がりとなっている。株式市場が堅調なことでリスク回避的な動きは弱まっている。",,,,,,,,,,,,,,
東京市場　仲値後の円買いも一巡、揉み合いに,2009年6月30日（火）10:58:00,"東京市場午前の取引は、日経平均の堅調な動きにつれて円安の動きから始まったが、仲値公示を境にやや調整色が強まった。ドル円は96.30レベルの高値をつけてから95.80台まで反落する場面があった。ただ、現在は95.90-00レベルでの揉み合いとなっており、調整売りの一服感がある。この後は昼にかけてアジア株動向にも注意を払いたい。

USD/JPY　95.94　EUR/JPY　135.48　GBP/JPY　159.48",,,,,,,,,,,,,,
日経平均　前引け　184.57円高　9968.04円,2009年6月30日（火）11:01:00,,,,,,,,,,,,,,,
NY原油　時間外取引　73ドル台まで一段高、6/11以来,2009年6月30日（火）11:11:00,"東京時間11:11現在
NY原油先物8月限（WTI）（時間外取引）
1バレル＝73.15（+1.66　+2.32%）",,,,,,,,,,,,,,
アジア株　NY原油、上海総合が年初来高値更新,2009年6月30日（火）11:34:00,"東京時間11:32現在
香港ハンセン指数　　 18847.39（+318.88　+1.72%）
中国上海総合指数　 2978.18（+2.87　+0.10%）
台湾加権指数　　　　 6472.92（+81.77　+1.28%）
韓国総合株価指数　 1399.80（+11.35　+0.82%）
豪ASX200指数　　　 3947.30（+60.40　+1.55%）

30日のアジア株式市場では資源株中心に堅調な展開の市場が多い。中国政府がガソリンやディーゼルなど燃料価格を引き上げたことが好感され、石油大手のシノペックやペトロチャイナが高い。NY原油が時間外取引で年初来高値を更新したことも石油関連を押し上げ、そのほかの市場でもエネルギー株に買いが入っている。鉱山会社のリオティントも堅調。

上海総合指数は昨日に続き年初来高値を更新。ただ、自動車関連に売りが入っていることで、指数の上値が抑えられている。",,,,,,,,,,,,,,
バルチック海運指数=06/29時点=,2009年6月30日（火）11:54:00,"バルチック海運指数
3734（前日比：0.84%）
ハンディマックス・インデックス
758（前日比：-0.79%）
パナマックス・インデックス
2837（前日比：0.71%）
ケープサイズ・インデックス
2734（前日比：14.87%）

＊バルチック海運指数はハンディマックス、パナマックス、ケープサイズなど船舶のサイズごとの海上運賃指数をまとめた総合指数。",,,,,,,,,,,,,,
