head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
ロンドン市場　ドル円94円割れ、欧州株下落,2009年2月20日（金）17:13:00,"ドル円は94円を割り込み、93.70レベルまで下落した。先ほど取引が始まった欧州株は英独の株価指数が1%超下落。金融株や資源株を中心に売りが膨らんでいる。このところ、連動性が薄れている株価に反応した可能性も。クロス円は東京市場の安値を割り込むなど一段安。ユーロ円は118円割れ、ポンド円は133円割れまで下げた。

USD/JPY　93.70　EUR/JPY　117.92　GBP/JPY　132.94",,,,,,,,,,,,,,
ユーロ圏　10年債利回り格差　格差縮小へ,2009年2月20日（金）17:24:00,"ユーロ圏の10年債利回り（日本時間17:19時点）（%）
ドイツ　　　　3.037
フランス　　　3.558（+52）
イタリア　　　4.448（+141）
スペイン　　　4.227（+119）
オランダ　　　3.882（+85）
ギリシャ　　　5.761（+272）
ポルトガル　　4.541（+150）
ベルギー　　　4.206（+117）
オーストリア　4.310（+127）
アイルランド　5.442（+241）
フィンランド　3.892（+86）
（注）カッコ内数値はドイツ国債との利回り格差、単位：ベーシスポイント

ユーロ加盟国間の利回り格差は縮小傾向が続いている。前日と比べアイルランド国債とドイツ国債の利回り格差は10ベーシス前後、ギリシャ国債とドイツ国債の利回り格差は20ベーシス前後縮小した。",,,,,,,,,,,,,,
ユーロ圏経済指標【ドイツ非製造業PMI】,2009年2月20日（金）17:30:00,"＊ドイツ非製造業PMI・速報値（2月）17:30
結果　41.6
予想　45.0　前回　45.2",,,,,,,,,,,,,,
ユーロ圏経済指標【ドイツ製造業PMI】,2009年2月20日（金）17:30:00,"＊ドイツ製造業PMI・速報値（2月）17:30
結果　32.2
予想　32.5　前回　32.0",,,,,,,,,,,,,,
ロンドン市場　独PMI、非製造業の落ち込みが深刻,2009年2月20日（金）17:35:00,"先ほどドイツの製造業及び非製造業のPMIが発表された。結果は製造業、非製造業とも市場予想を下回る水準。特に経済全体に占める比率の高い非製造業の落ち込みが深刻だった。景気悪化が製造業から非製造業へと波及しているようだ。指標悪化に対する市場の反応は限定的だったが、ユーロドルは1.25台後半、ユーロ円は132円台後半ときょうの安値圏で推移している。

EUR/USD　1.2579　EUR/JPY　132.85",,,,,,,,,,,,,,
トリシェECB総裁　ECBの主要課題は物価安定,2009年2月20日（金）17:47:00,トリシェECB総裁の講演が伝わっている。総裁はECBの主要課題は物価安定にある、危機は金融システムにとって深刻な課題などと述べている。金融政策に関する具体的な言及は見られない。,,,,,,,,,,,,,,
ユーロ圏経済指標【ユーロ圏非製造業PMI】,2009年2月20日（金）18:00:00,"＊ユーロ圏非製造業PMI・速報値（2月）18:00
結果　38.9
予想　42.5　前回　42.2",,,,,,,,,,,,,,
ユーロ圏経済指標【ユーロ圏製造業PMI】,2009年2月20日（金）18:00:00,"＊ユーロ圏製造業PMI・速報値（2月）18:00
結果　33.6
予想　35.0　前回　34.4",,,,,,,,,,,,,,
日本銀行　19日の外為市場出来高,2009年2月20日（金）18:05:00,"ドル円　
スポット　　　　 　　 95億7100万ドル
先物＋スワップ　　351億7600万ドル
オプション　　　　　 12億2000万ドル

ユーロドル
スポット　　　　 　　 55億8000万ドル
先物＋スワップ　　70億5000万ドル
オプション　　　　　 5400万ドル",,,,,,,,,,,,,,
ロンドン市場　ECB、ユーロ離脱説を一蹴,2009年2月20日（金）18:23:00,"トリシェ総裁、シュタルク専務理事などECB関係者の発言が続いている。専務理事はユーロ圏分裂のリスクはないと述べた。また、総裁はアイルランドに関する質問でユーロ圏は弱い連合体ではないなどと述べている。当局はユーロ離脱説の火消しに躍起となっている。

EUR/USD　1.2596",,,,,,,,,,,,,,
英経済指標【小売売上高】 ,2009年2月20日（金）18:30:00,"＊小売売上高（1月）18:30
結果　0.7%
予想　-0.1%　前回　1.7%（1.6%から修正）（前月比）
結果　3.6%
予想　2.1%　前回　4.3%（4.0%から修正）（前年比）",,,,,,,,,,,,,,
ロンドン市場　ポンド上昇、小売統計発表後,2009年2月20日（金）18:37:00,"小売売上高発表後、ポンドが一気に買われた。1月の小売売上高が予想外の上昇を示したことが背景。指標発表を機にユーロポンドは一時40ポイント下落、ポンド円は一時100ポイント上昇する場面があった。ただ、現在はポンド買いが伸び悩んでいる。英国経済への不安を払拭するにはやや不十分のようだ。

EUR/GBP　0.8841　GBP/JPY　133.83　GBP/USD　1.4260",,,,,,,,,,,,,,
NY原油・金 及び 米株先物 時間外取引　米株先物、本日安値圏へ,2009年2月20日（金）19:04:00,"NY原油・金　時間外取引
東京時間19:03現在
NY原油先物3月限（WTI）（時間外取引）
1バレル＝38.40（-1.08　-2.74%）
NY金先物4月限（COMEX）（時間外取引）
1オンス＝982.40（+5.90　+0.60%）

米株価指数先物　時間外取引
東京時間19:03現在
ダウ平均先物3月限　7346.00（-116.00　-1.60%）
S&P500;先物3月限　766.30（-13.10　-1.68%）
NASDAQ100先物3月限　1152.50（-18.00　-1.54%）",,,,,,,,,,,,,,
ロンドン市場　ドル円、クロス円切り返す,2009年2月20日（金）19:12:00,"ドル円、クロス円はロンドン前半の安値から切り返している。ドル円は93円台半ばから94円付近へ、ユーロ円は117円台後半から118円台半ばへ、ポンド円は132円台後半から134円台前半へと反発。欧州株は大幅安となっているが、円買いには結びついていない。

USD/JPY　93.97　EUR/JPY　118.52　GBP/JPY　134.15",,,,,,,,,,,,,,
欧州株　ほぼ全面安　仏サンゴバンは16%安　株主割当増資発表で,2009年2月20日（金）19:17:00,"東京時間19:12現在
英FT100　 3923.08（-95.29　-2.38%）
独DAX　　4077.13（-138.08　-3.28%）
仏CAC40　 2787.70（-84.90　-2.95%）
スイスSMI　 4828.15（-162.37　-3.28%）

20日の欧州株は各国とも大幅安。ほぼ全面安の展開となっている。

英FTは2.3%安。節目の4000ポイントを大きく割り込んだ。セクター別では鉱山株と石油株が下げを先導している。鉱山大手アングロ・アメリカンは決算を発表、配当停止と1万9000人の人員削減を発表した。08年通期決算については純利益が52億ドルで、項目除く一株利益は4.36ドル（予想は4.82ドル）となった。このほか、同社は自社株買いの停止を発表した。アングロ社は現在12%安で取引されている。対指数で下落寄与度トップの石油大手BPは2.6%安。

仏CACではガラス・建材大手サンゴバンは16%安の投売り状態。15億ユーロ規模の株主割当増資を行う計画を発表したことが嫌気されている。景気減速に伴い業界全体が不振にあえぐ中、同社は昨年、ガラスの価格操作に関連して欧州独禁法違反としては過去最高となる8億9600万ユーロの制裁金を課せられ、資本減少に対応する必要があった。このほか、従来計画の約2倍にあたる8000人の削減を発表した。

【銀行株】
東京時間19:12現在
ＨＳＢＣ　　　　　　 490.50（-7.50　-1.49%）
ＲＢＳ　　　　　　　　21.20（-0.60　-3.31%）
バークレイズ　　　96.20（-4.90　-5.25%）
Ｓチャータード　 658.50（-31.50　-4.57%）
ロイズＴＳＢ　　　　 55.70（-1.10　-2.17%）
ドイツ銀行　　　　　　19.03（-1.27　-6.27%）
コメルツバンク　　 2.82（-0.28　-9.30%）
ＢＮＰパリバ　　　　 23.08（-1.43　-5.79%）
ソシエテ　ジェネラル　 22.83（-1.33　-5.70%）
クレディ・アグリコル　　 7.46（-0.56　-7.22%）
ＵＢＳ 　　　　　　　　　　 10.78（-2.02　-16.54%）
クレディ・スイス　　　　 26.18（-2.94　-10.09%）

【石油株】
東京時間19:13現在
ＢＰ　　　　　　　　　　 470.75（-12.50　-2.62%）
Ｒダッチ／シェル 1670.00（-31.00　-1.82%）
ＢＧグループ　　　 1002.00（-21.00　-2.04%）
タローオイル　　　 701.50（-1.00　-0.15%）
ケアン・エナジー　 1950.00（-8.00　-0.42%）
トタル　　　　　　　　　　　 38.67（-0.76　-1.92%）

【鉱山株】
東京時間19:13現在
アントファガスタ　　　　 427.25（-27.50　-6.15%）
ベダンタ・リソーシズ　 567.00（-27.00　-4.56%）
アングロ・アメリカン　 1088.00（-148.00　-12.05%）
カザフミス　　　　　　 269.75（-15.00　-5.43%）
ＢＨＰビリトン　　　　 1138.00（-42.00　-3.64%）
リオ・ティント　　　　　 1835.00（-165.00　-8.76%）
エクストラータ　　　　 664.50（705.50　-7.80%）
ロンミン　　　　　　　　　　 1027.00（-96.00　-8.66%）",,,,,,,,,,,,,,
通貨オプション　ボラティリティー　ドル円上昇、円高で,2009年2月20日（金）19:23:00,"USD/JPY　　EUR/USD　　EUR/JPY　　GBP/USD
1WK　　　　17.76　　　　17.86　　　　22.84　　　　19.76
1MO　　　　17.04　　　　18.75　　　　23.13　　　　20.50
3MO　　　　16.60　　　　18.65　　　　23.09　　　　20.00
6MO　　　　16.05　　　　18.25　　　　23.05　　　　19.50
9MO　　　　15.58　　　　17.90　　　　23.01　　　　19.25
1YR　　　　15.21　　　　17.55　　　　22.99　　　　19.00

　　　GBP/JPY　　AUD/USD　　USD/CHF
1WK　　　　26.10　　　　23.76　　　　15.06
1MO　　　　26.85　　　　24.01　　　　15.95
3MO　　　　26.55　　　　23.50　　　　15.85
6MO　　　　26.46　　　　22.75　　　　15.45
9MO　　　　26.40　　　　22.25　　　　15.10
1YR　　　　26.37　　　　21.75　　　　14.75
東京時間17:45現在　参考値

短期中心にドル円のボラティリティーが上昇している。東京時間午前と比べドル円の1ヶ月物は0.5%程度、ドル円の1週間物は1.5%程度上昇した。スポットが円高傾向となったため、オプション需要が高まったようだ。",,,,,,,,,,,,,,
ロンドン市場　ユーロドル上値重い、不透明感続く,2009年2月20日（金）19:53:00,"ユーロドルは1.26台前半で取引されている。ロンドン勢参加後の揉み合いを経て買い戻されているが、上値は重い。一部加盟国のユーロ離脱説や東欧経済悪化によるユーロ圏経済への悪影響が懸念されているようだ。今週後半からユーロ加盟国間の国債
利回りの格差は縮小傾向にあるが、不透明感は払拭しきれていない。なお、独財務相は20日、ユーロ圏の安定性に疑いの余地なしと述べている。

EUR/USD　1.2616",,,,,,,,,,,,,,
アジア株　中国除き全面安、世界的な景気不安で,2009年2月20日（金）20:05:00,"東京時間19:58現在
香港ハンセン指数　　 12699.17（-324.19　-2.49%）
中国上海総合指数　 2261.48（+34.35　+1.54%）
台湾加権指数　　　　 4436.94（-91.93　-2.03%）
韓国総合株価指数　 1065.95（-41.15　-3.72%）
豪ASX200指数　　　 3402.40（-46.50　-1.35%）
インドSENSEX30種　 8843.21（-199.42　-2.21%）
シンガポールST指数　 1594.94（-34.41　-2.11%）

20日のアジア株は中国市場を除き全面安。世界的な景気不安で売りが膨らんだ。

香港市場はハンセン指数が2.5%安。主力株がほぼ全面安となり、指数は終値ベースで約1ヶ月ぶりの安値をつけたことになる。米国株市場で銀行国有化懸念が広がったため、金融株が下げを主導した。HSBCや中国人寿保険などが2%超下落した。

豪株式市場はASX200指数が1.3%安。米銀行国有化の懸念を背景にウエストパック銀行やオーストラリア・ニュージーランド銀行が売られた。オーストリア・ニュージーランド銀行については不良債権の拡大見通しを発表したことも重石となっている。このほか、カンタス航空が4.3%の大幅安となった。米格付会社ムーディーズが格下げを発表したことが材料。

中国市場は上海総合指数が1.5%高。午後になって幅広い銘柄に買いが広がり、指数はこの日の高値圏で取引を終えた。セクター別では景気対策への期待感から石油化学株や家電株が買われた。このほか、人民銀行の関係者が「利下げ余地はある」と見解を示したことで銀行株に買いが膨らんだ。ただ、市場の一部では先月中旬からの上昇傾向は一服したとの見方も出ている。",,,,,,,,,,,,,,
欧州株 及び 米株先物 時間外取引,2009年2月20日（金）20:43:00,"欧州株
東京時間20:41現在
英FT100　 3922.02（-96.35　-2.40%）
独DAX　　4086.75（-128.46　-3.05%）
仏CAC40　 2788.72（-83.88　-2.92%）
スイスSMI　 4850.64（-139.88　-2.82%）

米株価指数先物　時間外取引
東京時間20:41現在
ダウ平均先物3月限　7365.00（-97.00　-1.33%）
S&P500;先物3月限　769.10（-10.30　-1.32%）
NASDAQ100先物3月限　1155.75（-14.75　-1.26%）",,,,,,,,,,,,,,
カナダ経済指標【消費者物価指数】 ,2009年2月20日（金）21:00:00,"＊消費者物価指数（CPI）（1月）21:00
結果　-0.3%
予想　-0.2%　前回　-0.7%（前月比）
結果　1.1%
予想　1.2%　前回　1.2%（前年比）
結果　-0.4%
予想　-0.1%　前回　-0.4%（変動8品目除コア・前月比）
結果　1.9%
予想　2.2%　前回　2.4%（変動8品目除コア・前年比）",,,,,,,,,,,,,,
ロンドン市場　カナダCPI、予想以上の低下,2009年2月20日（金）21:08:00,"先ほど発表されたカナダの消費者物価指数（CPI）は総合指数、コア指数とも予想以上の低下を示した。注目度の高いコア指数の前年比は1.9%。市場では2.2%程度に低下すると見込まれていた。インフレ低下でカナダ中銀の追加利下げを示唆する内容だが、発表直後のドルカナダはカナダ買いが優勢となっている。指標結果に対する直接的な反応は乏しいようだ。

USD/CAD　1.2587",,,,,,,,,,,,,,
ロンドン市場　ポンド上伸、カナダ系の買い観測,2009年2月20日（金）21:21:00,"ポンドが上げ幅を拡大している。ポンドドルは1.43台半ばまで買われ、ロンドン前半の安値から約200ポイント上昇。市場ではカナダ系の銀行がポンド買いを進めているとの指摘がある。きょう発表された小売売上高は前月比0.7%と予想外のプラスだった。小売統計の改善がポジション調整を促した面もあるようだ。

GBP/USD　1.4341　GBP/JPY　134.93",,,,,,,,,,,,,,
テクニカルポイント　ドル円、昨年末からの下落分埋めるか,2009年2月20日（金）21:30:00,"100.48　200日移動平均
94.20　ボリンジャーバンド　2σ上限（21日間）
94.10　現値
93.94　100日移動平均
93.53　一目均衡表・雲（上限）
93.06　エンベロープ1%上限（10日間）
92.14　10日移動平均
92.09　一目均衡表・転換線
91.22　エンベロープ1%下限（10日間）
91.22　一目均衡表・雲（下限）
90.95　21日移動平均
90.80　一目均衡表・基準線
87.70　ボリンジャーバンド　2σ下限（21日間）

今週のドル円は比較的強い動きを見せた。現在はボリンジャーバンド2σ上限を意識した動きとなっている。ただ、94.00近辺では100日移動平均線が位置しており、抵抗感が強い。この水準をこなし、1月6日の高値94.60レベルを超えてくると上値目処が広がる。この場合、95.50レベルが目標となり、12月1日以降の下落分を埋めてくるか注目される。",,,,,,,,,,,,,,
NY市場　この後のイベント,2009年2月20日（金）21:45:00,"22:30　　米消費者物価指数（CPI）（1月）
　　　　 予想　0.3%　前回　-0.8%（-0.7%から修正）（前月比）
　　　　 予想　-0.1%　前回　0.1%（前年比）
　　　　 予想　0.1%　前回　0.0%（食品・エネルギー除くコア）（前月比）
　　　　 予想　1.5%　前回　1.8%（食品・エネルギー除くコア）（前年比） 

21日
1:55　パパデモスECB副総裁　金融規制について講演（NY）",,,,,,,,,,,,,,
ロンドン市場　ポンド買い落ち着く,2009年2月20日（金）21:49:00,"ロンドンタイムのポンドドルは途中、予想外に強い結果となった英小売売上高もあって一本調子で上昇し200ポイント値を切り上げたが、足元では一服となっている。ポンドドルの下落を背景にユーロポンドは本日安値の0.8800レベルから反発の動き。ポンド円は134台後半で推移している。

本日は欧米株式市場が2%超の大幅安となっており、教科書的には円買いの動きとなるはずだが、本日は逆の動きとなっているようだ。

GBP/USD 1.4312　GBP/JPY 134.65　EUR/GBP 0.8818",,,,,,,,,,,,,,
まもなく米消費者物価、デフレリスクを裏付けか,2009年2月20日（金）21:55:00,"消費者物価指数（CPI）（1月）22:30
予想　0.3%　前回　-0.8%（-0.7%から修正）（前月比）
予想　-0.1%　前回　0.1%（前年比）
予想　0.1%　前回　0.0%（食品・エネルギー除くコア）（前月比）
予想　1.5%　前回　1.8%（食品・エネルギー除くコア）（前年比）

まもなく22時30分に米消費者物価指数（CPI）が発表される。市場は総合、コアともインフレ圧力が低下すると見込んでいる。総合の前年比は-0.1%と、44年ぶりのマイナスが予想されているほか、金融政策で重視されるコアの前年比は1.5%と5年ぶりの低水準になると予想されている。市場予想を下回ればデフレ脅威論が台頭。FRBが長期国債の買い入れなど量的緩和策の早期導入に踏み切るとの見方を強めそうだ。",,,,,,,,,,,,,,
欧州株 及び ユーロファースト300・セクター別騰落率,2009年2月20日（金）22:02:00,"東京時間22:01現在
英FT100　　 3914.05（-104.32　-2.60%）
独DAX　　 　4065.95（-149.26　-3.54%）
仏CAC40　  2781.22（-91.38　-3.18%）
スイスSMI　 4852.92（-137.60　-2.76%）

---------------------------------------
ユーロファースト300　セクター別騰落率（日本時間：22:01）
△△上昇率上位△△
ヘルスケア機器・サービス     0.6％

▼▼下落率上位▼▼
保険(生保を除く)     -7.2％
鉱業     -7.1％
建設・資材     -5.8％
銀行     -5.5％
その他金融     -5.1％
工業用金属     -5.1％
エレクトロニクス     -4.7％
自動車・部品     -4.2％
レジャー用品     -4.1％
エンジニアリング     -4％
資本財     -3.4％
産業輸送     -3.2％
移動体通信     -1.3％
医薬・バイオテク     -1.3％
固定線通信     -1.3％
電力     -1.1％
家庭用品     -1.1％
一般小売     -0.9％
タバコ     -0.9％

＊数値は前日比％",,,,,,,,,,,,,,
米経済指標【消費者物価指数】 ,2009年2月20日（金）22:30:00,"＊消費者物価指数（CPI）（1月）22:30
結果　0.3%
予想　0.3%　前回　-0.8%（-0.7%から修正）（前月比）
結果　0.0%
予想　-0.1%　前回　0.1%（前年比）
結果　0.2%
予想　0.1%　前回　0.0%（食品・エネルギー除くコア）（前月比）
結果　1.7%
予想　1.5%　前回　1.8%（食品・エネルギー除くコア）（前年比）",,,,,,,,,,,,,,
NY市場　米CPI、予想ほど低下せず,2009年2月20日（金）22:38:00,"先ほど発表された米CPIは総合、コアとも予想ほど低下しなかった。発表後、為替市場ではやや円安方向に振れている。ドル円は94.10付近から94.30付近へと買われ、ドル円の上昇に連動する形でクロス円も強含んだ。ただ、今のところ、大きな動きには至っていない。株式、債券など他金融市場の反応は比較的落ち着いている。

USD/JPY　94.34",,,,,,,,,,,,,,
NY市場　ピボット分析,2009年2月20日（金）22:49:00,"ピボット分析　東京時間（22:48現在）

ドル円
現値94.35　高値94.39　安値93.58

95.44　ハイブレイク
94.92　抵抗2
94.63　抵抗1
94.11　ピボット
93.82　支持1
93.30　支持2
93.01　ローブレイク

ユーロ円
現値118.79　高値119.43　安値117.91

121.03　ハイブレイク
120.23　抵抗2
119.51　抵抗1
118.71　ピボット
117.99　支持1
117.19　支持2
116.47　ローブレイク

ポンド円
現値134.91　高値135.23　安値132.76

138.31　ハイブレイク
136.77　抵抗2
135.84　抵抗1
134.30　ピボット
133.37　支持1
131.83　支持2
130.90　ローブレイク",,,,,,,,,,,,,,
NY原油・金　原油安も金は1000ドル目指す、米株先物大幅安で,2009年2月20日（金）23:15:00,"NY原油先物3月限（WTI）（NY時間09:10）
1バレル＝37.22（-2.26　-5.72%）
NY金先物4月限（COMEX）
1オンス＝997.00（+20.50　+2.10%）",,,,,,,,,,,,,,
NY債券　利回り低下、欧州株や米株先物の下落で,2009年2月20日（金）23:18:00,"NY債券　各国の長期金利
各国の長期金利（NY時間09:11）（%）
米2年債　 0.908（-0.073）
米10年債　2.739（-0.114）
米30年債　3.534（-0.136）
ユーロ圏　2.999（-0.081）
英　国　　3.413（-0.096）
カナダ　　2.830（-0.071）
豪　州　　4.168（-0.055）
日　本　　1.284（+0.016）",,,,,,,,,,,,,,
米株価指数先物　時間外取引　下げ幅拡大,2009年2月20日（金）23:23:00,"東京時間23:20現在
ダウ平均先物3月限　7315.00（-147.00　-2.05%）
S&P500;先物3月限　762.40（-17.00　-2.18%）
NASDAQ100先物3月限　1150.75（-19.75　-1.69%）",,,,,,,,,,,,,,
NY市場　円安一服、ダウ平均先物下げ幅拡大で,2009年2月20日（金）23:26:00,"NY市場序盤の取引、ダウ平均先物が150ドル安水準へと下げ幅を拡大している。為替市場では円安の動きが一服、ドル円は94円手前、ユーロ円は118円台前半、ポンド円は134円台前半へと反落している。このあとのNY市場は主要な米経済指標の発表予定は無く、NY株式市場の動向に左右される展開が予想される。また、週末特有のポジション調整にも注意したい。

USD/JPY　94.14　EUR/JPY　118.29　GBP/JPY　134.16",,,,,,,,,,,,,,
NY株式　大幅安で始まる、GM2ドル割れ、シティも2ドル割れ目前,2009年2月20日（金）23:35:00,"NY株式20日（NY時間09:34）
ダウ平均　　　7331.90（-134.05　-1.77%）
S&P500;　　　　764.76（-14.18　-1.80%）
ナスダック　　　1423.56（-19.26　-1.31%）

CME日経平均先物　7275（大証終比：-105　-1.44%）

出来高（億株）
NYSE　　　　2.17
ナスダック　1.31

ダウ採用銘柄
J&J;　　　　　　　54.98（-0.49　-0.88%）
P&G;　　　　　　　50.01（-1.12　-2.20%）
デュポン　　　　　20.49（-0.39　-1.84%）
ボーイング　　 　36.58（-0.99　-2.61%）　
キャタピラー　　 26.05（-0.97　-3.41%）　
ユナイテッド　　 43.84（-0.88　-1.96%）　
アルコア　　　 　6.05（-0.30　-4.62%）　
HP　　　　　　 　31.09（-0.30　-0.88%）　
GE　　　　　 　　9.56（-0.50　-4.60%）　
3M　　　　　　 　46.72（-0.35　-0.74%）　
エクソンモビル　 71.03（-1.13　-1.57%）　
シェブロン　　 　65.33（-1.35　-2.04%）　
コカコーラ　　 　42.73（-0.57　-1.34%）　
ディズニー　　 　17.26（-0.43　-2.44%）　
マクドナルド　 　54.45（-0.86　-1.52%）　
ウォルマート　　50.10（-0.35　-0.70%）
ホームデポ　　　19.74（-0.42　-2.12%）
JPモルガン　　　19.37（-1.23　-5.72%）
シティG　　　　 2.07（-0.44　-15.12%）
バンカメ　　　　 3.29（-0.64　-14.00%）
アメックス　　　 12.40（-0.47　-3.33%）　
クラフト　　　　　　 23.65（-0.68　-2.80%）
IBM　　　　　　88.32（-0.61　-0.67%）
AT&T;　　　　　 23.39（+0.20　+0.87%）
ベライゾン　　　28.20（+0.21　+0.75%）
マイクロソフト　 17.69（-0.22　-1.21%）
インテル　　　 　12.57（-0.11　-0.82%）
ファイザー　　　13.77（-0.26　-1.84%）
メルク　　　　 　28.02（-0.51　-1.78%）
GM　　　　　 　1.89（-0.11　-5.34%）",,,,,,,,,,,,,,
NY市場　リスク回避の動き中心に,2009年2月20日（金）23:43:00,"NY市場は株安を背景として、各金融市場でリスク回避の動きが中心となっている。為替市場では逃避通貨としてドル買い圧力が働いている。商品市況では原油が売られる一方、金が安全資産として買われている。金先物は一時1000ドル台に乗せる場面もあった。米国債の利回りは低下している。

ただ、米株の動向次第で神経質な動きをみせており、一時150ドル安水準へと下げていたダウ平均株価が120ドル安水準へと下げ渋ると、ユーロドルは1.2560-70から1.2590近辺へと買い戻されている。

EUR/USD　1.2587　USD/JPY　94.13　GBP/USD　1.4261",,,,,,,,,,,,,,
NY市場　ユーロドル1.26台を回復、米株下げ渋りで,2009年2月20日（金）23:57:00,"ダウ平均が90ドル安水準へと下げ渋ってきている。ユーロドルの買戻しが強まり、1.2630レベルまで反発した。NY株式市場開始前には1.2560レベルまで下げており、70ポイント近く戻したことになる。ユーロ円も連動して上昇、118円台半ばから119円台へと買い戻された。ドル円は94.20レベルと東京市場の揉み合い水準での推移。

EUR/USD　1.2627　EUR/JPY　119.05　USD/JPY　94.23
GBP/USD　1.4292　GBP/JPY　134.70",,,,,,,,,,,,,,
メキシコ中銀、政策金利を7.75%から7.50%へ引き下げ,2009年2月21日（土）00:06:00,メキシコ中銀、政策金利を7.75%から7.50%へ0.25%引き下げ。,,,,,,,,,,,,,,
NY株式　下げ幅縮小、ナスダックはプラス圏へ,2009年2月21日（土）00:09:00,"NY株式20日（NY時間10:08）
ダウ平均　　　7419.59（-46.36　-0.61%）
S&P500;　　　　774.57（-4.37　-0.55%）
ナスダック　　　1445.45（+2.63　+0.18%）",,,,,,,,,,,,,,
NY市場　オーストリア中銀総裁、ゼロ金利は必要でも望ましくもない,2009年2月21日（土）00:10:00,"ノボトニー・オーストリア中銀総裁は新聞で以下のように述べている。

ゼロ金利は必要でも望ましくもない
ECBは引き続き状況を観察、分析する
EUの予算規則は状況により柔軟性を持たせるべき
FRBの利下げは米経済の現状をかんがみると正しい行動
大企業の長期信用にさまざまな問題が発生

ユーロドルは1.2640レベルへと上昇、米株の反発の影響が大きそうだ。

EUR/USD　1.2640　EUR/JPY　119.18",,,,,,,,,,,,,,
NY市場　米シティに国有化観測広がる,2009年2月21日（土）00:34:00,"NY株式市場では、米シティが一時2ドル割れ、20％安水準へと値を下げた。背景として、米金融安定化策に同行の国有化が含まれるとの思惑が広がっている模様。バンカメやウェルズ・ファーゴも10％超の下げとなるなど、金融株が大幅安になっている。現在のダウ平均は70ドル安水準。ナスダックは3.5ドル安水準と再びマイナス圏で取引されている。

ドル円は94.20-30レベルで揉み合い、ユーロドルは1.2630レベルで取引されており、1.2650-60レベルは重いようだ。

USD/JPY　94.25　EUR/USD　1.2635　GBP/USD　1.4307",,,,,,,,,,,,,,
NY市場　他金融市場　1時台　米株は依然軟調、国債利回り低下,2009年2月21日（土）01:03:00,"NY株式20日（NY時間11:01）
ダウ平均　　　7366.39（-99.56　-1.32%）
S&P500;　　　　768.16（-10.78　-1.37%）
ナスダック　　　1435.89（-6.93　-0.47%）

CME日経平均先物　7320（大証終比：-60　-0.82%）

出来高（億株）
NYSE　　　　6.14
ナスダック　7.30

欧州株式20日（GMT16:01）
英FT100　 3912.50（-105.87　-2.63%）
独DAX　　4059.92（-155.29　-3.68%）
仏CAC40　 2785.48（-87.12　-3.03%）

米国債利回り（NY時間11:01）
2年債　 　0.916（-0.065）
10年債　　2.759（-0.094）
30年債　　3.573（-0.098）

各国10年債
ユーロ圏　3.015（-0.065）
英　国　　3.413（-0.096）
カナダ　　2.853（-0.048）
豪　州　　4.168（-0.055）
日　本　　1.284（+0.016）

NY原油・金
NY原油先物3月限（WTI）（NY時間11:01）
1バレル＝38.92（-0.56　-1.42%）
NY金先物4月限（COMEX）
1オンス＝994.30（+17.80　+1.82%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY市場　ユーロG議長、ユーロ圏各国、IMF支援要請の必要なし,2009年2月21日（土）01:10:00,"ユンケル・ユーログループ議長の発言が伝わっている。ユーロ圏各国には深刻な資金調達問題はみられず、IMFに支援要請する必要は無い。必要であれば、ユーロ圏で支援を受けるべき。ただ、東欧各国の状況を懸念。

ユーロドルは1.26台前半での取引、ユーロ円は118円台後半へと小反落している。発言よりは、米株が再び軟調になっていることに反応しているようだ。

EUR/USD　1.2609　EUR/JPY　118.70　USD/JPY　94.15",,,,,,,,,,,,,,
NY株式　ダウ平均7300ドルに近接、2002年11月以来の安値水準,2009年2月21日（土）01:23:00,"NY株式20日（NY時間11:21）
ダウ平均　　　7334.05（-131.90　-1.75%）
S&P500;　　　　764.86（-14.08　-1.79%）
ナスダック　　　1434.07（-8.75　-0.60%）",,,,,,,,,,,,,,
NY市場　ユーロスイス乱高下、UBS問題でスイスの守秘義務揺らぐ,2009年2月21日（土）01:49:00,"ユーロスイスが1.48台半ばから1.50近辺で大きく振れた。ロンドン序盤に1.4870レベルから一気に1.49台後半へと急騰、スイス売りが強まった。スイス金融大手UBSが米国で顧客の脱税を支援したことを認め、米当局は約5万人分の顧客口座情報の提供をUBSに求めている。スイスの金融機関の守秘義務の伝統が揺らいでいることがスイス売りの背景として指摘されよう。

しかし、NY序盤からはスイス売りに急速な巻き返しが入り、現在は1.4850－60レベルとロンドン序盤の動きを消している。この後は、週末を控えたポジション調整が強まる可能性があり、ロンドン早朝の安値1.4835レベルが注目水準となろう。

EUR/CHF　1.4855",,,,,,,,,,,,,,
NY市場　ユーロドル1.26台後半に上昇、ポジション巻き返し,2009年2月21日（土）01:58:00,"ユーロドルが1.2685-90レベルへと上昇、東京早朝の高値1.2690レベルへと戻す動き。ドルスイスは1.17台後半から1.17割れへ、ドルカナダは1.26近辺から1.2550割れまで下落。各通貨でNY序盤のドル買いが巻き返されている。週末を控えてポジション調整の動きが活発になっている。ドル円も94.05レベルとNY市場での揉み合い下限へ。

EUR/USD　1.2686　USD/CHF　1.1693　USD/CAD　1.2528　USD/JPY　94.04",,,,,,,,,,,,,,
