head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
ロンドン市場　ドル円96円割れ、レバレッジ規制で衝撃か,2009年5月29日（金）18:35:00,"先ほどから円買いが強まっている。ドル円は96円割れ、ユーロ円は134円台後半まで下押しした。金融庁は18時過ぎにいわゆるレバレッジ規制案を発表した。レバレッジ規制は段階的に強化され、最終的に25倍となる見通し。規制発表に投資家の間で戸惑いが出ているようだ。

USD/JPY　95.97　EUR/JPY　134.79　GBP/JPY　154.68",,,,,,,,,,,,,,
ユーロ圏　10年債利回り格差,2009年5月29日（金）18:53:00,"ユーロ圏の10年債利回り（日本時間18:53時点）（%）
ドイツ　　　　3.601
フランス　　　3.965（+36）
イタリア　　　4.509（+91）
スペイン　　　4.296（+70）
オランダ　　　4.014（+41）
ギリシャ　　　5.466（+187）
ポルトガル　　4.406（+81）
ベルギー　　　4.193（+59）
オーストリア　4.274（+67）
アイルランド　5.433（+183）
フィンランド　4.069（+47）
（注）カッコ内数値はドイツ国債との利回り格差、単位：ベーシスポイント",,,,,,,,,,,,,,
テクニカルポイント　豪ドル円、上向き継続　80円視野に,2009年5月29日（金）18:58:00,"76.46　現値
76.31　ボリンジャーバンド　2σ上限（21日間）
75.20　エンベロープ1%上限（10日間）
74.71　一目均衡表・転換線
74.45　10日移動平均
73.86　21日移動平均
73.71　エンベロープ1%下限（10日間）
71.88　一目均衡表・基準線
71.41　ボリンジャーバンド　2σ下限（21日間）
69.93　一目均衡表・雲（上限）
68.91　200日移動平均
66.37　100日移動平均
65.79　一目均衡表・雲（下限）

豪ドル円はボリンジャーバンド2σ上限近辺での取引。一目均衡表の基準線と転換線、短期移動平均線（10、21日）の位置関係から流れは上向きで継続。目先の目標は80円。昨年10月6日に80円をブレイクした時は一気に下げ足を速めた経緯があり、目処となる。ただ、ボリンジャーバンド2σ上限近辺での攻防となっていることから、一時的な調整の動きも想定はしておきたい。",,,,,,,,,,,,,,
ロンドン市場　ドル売り優勢、ポンドドルは1.61台回復,2009年5月29日（金）19:03:00,"ロンドン市場ではポンドドルを筆頭にドル売りが優勢となっている。ポンドドルは1.61台前半まで上伸し、ロンドン時間早朝の水準から100ポイント近く上昇した。きょう発表された英住宅指標が予想外の改善を示したことがポンド買いの手掛かりとされている。他の通貨ペアでもドル売りが優勢。ユーロドルは1.40台後半まで買われたほか、ドル円は一時96円割れを記録している。

USD/JPY　96.05　EUR/USD　1.4068　GBP/USD　1.6119",,,,,,,,,,,,,,
アジア株　全面高、インド株はGDPを好感,2009年5月29日（金）19:20:00,"東京時間19:12現在
香港ハンセン指数　　 18171.00（+285.73　+1.60%）
中国上海総合指数　 2632.93（休場）
台湾加権指数　　　　 6890.44（休場）
韓国総合株価指数　 1395.89（+3.72　+0.27%）
豪ASX200指数　　　 3818.10（+62.40　+1.66%）
インドSENSEX30種　 14625.25（+329.24　+2.30%）
シンガポールST指数　 2329.08（+36.11　+1.57%）
クアラルンプール　総合指数　 1044.11（+2.87　+0.28%）

29日のアジア株式市場は休場中の中国、台湾を除き全面高となった。

休場明けの香港市場はハンセン指数が1.6%高で取引を終えた。前半は小幅高水準で揉み合いとなったが、後半から水準を切り上げている。指数は節目の18000ポイントを大きく超え、18171ポイントとなった。セクター別では金融株が大きく上昇した。中国銀行や恒生銀行、中国人寿保険がそれぞれ5.0%超の大幅高で上昇をけん引した。このほか、ペトロチャイナや中国海洋石油など石油関連株も高い。原油高で業績回復期待が出ている。中国銀行についてはドイツ銀行が投資判断を「ホールド」から「バイ」に引き上げたことが買い材料。

インド市場はSENSEX指数が2.0%超の大幅高。日本時間14:30に発表されたインドのGDPは前年比5.8%となり、事前予想の5.0%を上回ったことが好感されている。ヘルスケア株を除く幅広い銘柄で買いが広がる中、石油化学リライアンス・インダストリーズや建設ラーセン&トゥブロ、鉄鋼タタ・スチールなどが相場を押し上げている。",,,,,,,,,,,,,,
ロンドン市場　北朝鮮が短距離ミサイル発射,2009年5月29日（金）19:34:00,"先ほど韓国メディアが北朝鮮が短距離ミサイルを発射したと報じた。発射時刻など詳細は不明。ただ、市場の反応は乏しく、余り材料視されていない。

USD/JPY　95.87",,,,,,,,,,,,,,
ロンドン市場　ドル全面安、次のテーマは米財政か？,2009年5月29日（金）19:51:00,"ドルが全面安となっている。ユーロドル、ポンドドルなど欧州通貨が急伸したほか、ドル円も水準を切り下げている。目新しい材料はないものの、世界的な景気回復期待が強まる中、市場のテーマが米国の財政赤字拡大にシフトしつつあるようだ。ドル安の背景については、クレジット市場の緊張緩和を指摘する声もある。3ヶ月物の米短期国債とユーロドルLIBORの金利差を示すTEDスプレッドはリーマン・ショック前の水準に落ち着いている。各国中銀のクレジット市場支援策が奏功し、逃避的なドル買いの巻き戻しが進んでいるようだ。

EUR/USD　1.4103　GBP/USD　1.6169　USD/JPY　95.77",,,,,,,,,,,,,,
欧州株　大幅高　各国の指標でセンチメント上向き,2009年5月29日（金）19:57:00,"東京時間19:55現在
英FT100　 4445.23（+57.69　+1.31%）
独DAX　　4997.78（+64.90　+1.30%）
仏CAC40　 3308.95（+45.25　+1.37%）
スイスSMI　 5381.26（+30.67　+0.57%）

29日の欧州株式市場は各国とも大幅高。反発して始まり、騰勢を保っている。

英市場ではFT指数が1.3%高。日本の鉱工業生産やインドGDPが予想を上回ったほか、日本時間15:00に発表されたネーションワイド住宅価格では前月比で1.2%となり事前予想の-0.9%を大きく上回ったことがセンチメントの改善に繋がった。このほか、コモディティ市場が上げ幅を拡大していることも関連銘柄をサポートしている。セクター別では鉱山株と金融株、石油株の主力銘柄が全面高となっている。対指数ではHSBCやBHPビリトン、エクストラータなどが上昇銘柄の寄与度上位。同指数を日足ベースで見てみると3月から形成する上昇トレンドは一服し、揉み合いの展開。4500ポイントを超える水準では上昇を阻まれている。再度トライ、突破となるか注目される。

独仏市場も大きく上昇している。両市場とも金融株が高い。ドイツ銀行やBNPパリバ、ソジェンが大幅高で相場をリードしている。

【銀行株】
東京時間19:55現在
ＨＳＢＣ　　　　　　 559.00（+13.75　+2.50%）
ＲＢＳ　　　　　　　　38.30（+0.90　+2.30%）
バークレイズ　　　291.50（+4.50　+1.55%）
Ｓチャータード　 1263.00（+25.00　+2.00%）
ロイズＴＳＢ　　　　 66.50（+1.50　+2.29%）
ドイツ銀行　　　　　　47.32（+0.77　+1.59%）
コメルツバンク　　 5.62（+0.04　+0.71%）
ＢＮＰパリバ　　　　 48.48（+0.88　+1.83%）
ソシエテ　ジェネラル　 41.10（+1.30　+3.20%）
クレディ・アグリコル　　 10.33（+0.16　+1.55%）
ＵＢＳ 　　　　　　　　　　 16.01（+0.36　+2.27%）
クレディ・スイス　　　　 47.74（+1.06　+2.23%）

【石油株】
東京時間19:55現在
ＢＰ　　　　　　　　　　 511.50（+3.25　+0.64%）
Ｒダッチ／シェル 1673.00（+28.00　+1.72%）
ＢＧグループ　　　 1119.00（+40.00　+3.68%）
タローオイル　　　 1000.00（-19.00　-1.91%）
ケアン・エナジー　 2543.00（+87.00　+3.67%）
トタル　　　　　　　　　　　 41.04（+0.97　+2.41%）

【鉱山株】
東京時間19:55現在
アントファガスタ　　　　 615.50（+17.50　+2.92%）
ベダンタ・リソーシズ　 1598.00（+48.00　+3.07%）
アングロ・アメリカン　 1761.00（+72.00　+4.30%）
カザフミス　　　　　　 696.50（+29.50　+4.37%）
ＢＨＰビリトン　　　　 1488.00（+57.00　+3.97%）
リオ・ティント　　　　　 2850.00（+94.00　+3.43%）
エクストラータ　　　　 690.00（661.00　+6.13%）
ロンミン　　　　　　　　　　 1414.00（+97.00　+7.46%）",,,,,,,,,,,,,,
米株価指数先物　時間外取引　原油高、デルの業績を好感,2009年5月29日（金）20:07:00,"東京時間20:04現在
ダウ平均先物6月限　8436.00（+52.00　+0.61%）
S&P500;先物6月限　911.80（+6.70　+0.74%）
NASDAQ100先物6月限　1428.25（+10.00　+0.71%）",,,,,,,,,,,,,,
通貨オプション　ボラティリティー　上昇、ドル安ヘッジ需要で,2009年5月29日（金）20:59:00,"USD/JPY　　EUR/USD　　EUR/JPY　　GBP/USD
1WK　　　　16.01　　　　15.50　　　　17.51　　　　16.51
1MO　　　　14.85　　　　15.00　　　　17.50　　　　15.60
3MO　　　　14.70　　　　15.20　　　　17.60　　　　15.55
6MO　　　　14.60　　　　15.15　　　　17.70　　　　15.40
9MO　　　　14.50　　　　15.15　　　　17.75　　　　15.23
1YR　　　　14.40　　　　15.15　　　　17.85　　　　15.05
　　　　　　　　　
　　　GBP/JPY　　AUD/USD　　USD/CHF
1WK　　　　19.12　　　　20.51　　　　14.91
1MO　　　　19.11　　　　19.20　　　　14.40
3MO　　　　19.51　　　　18.75　　　　14.40
6MO　　　　19.74　　　　18.35　　　　14.22
9MO　　　　19.83　　　　18.06　　　　14.18
1YR　　　　19.96　　　　17.90　　　　14.15
東京時間20:15現在　参考値

東京市場と比べ、ドル関連のボラティリティーが上昇している。ドル円の1週間物は15%台半ばから16%付近、ポンドドルの1週間物は16%付近から16%台半ば、豪ドル/ドルの1週間物は19%付近から20%台半ばへと上昇した。",,,,,,,,,,,,,,
南アフリカ経済指標【貿易収支】 ,2009年5月29日（金）21:00:00,"＊貿易収支（4月）21:00
結果　-15億ランド
予想　-34億ランド　前回　-5億ランド",,,,,,,,,,,,,,
まもなく米GDP・改定値の発表,2009年5月29日（金）21:05:00,"まもなく21時30分に第1四半期の米GDP・改定値が発表される。成長率の市場予想は前期比年率-5.5%。速報段階から上方修正が見込まれている。改定値のため、市場の関心は比較的低いが、米経済の状況を把握する上で一定の指針となりそうだ。

＊実質GDP・改定値（第1四半期）21:30
予想　-5.5%　前回　-6.1%（前期比年率）

＊GDPデフレータ・改定値（第1四半期）21:30
予想　2.9%　前回　2.9%（前期比年率）

＊個人消費・改定値（第1四半期）21:30
予想　2.0%　前回　2.2%（前期比年率）",,,,,,,,,,,,,,
NY市場　この後のイベント,2009年5月29日（金）21:10:00,"21:30　米実質GDP・改定値（第1四半期）
　　　 予想　-5.5%　前回　-6.1%（前期比年率）

　　　 米GDPデフレータ・改定値（第1四半期）
　　　 予想　2.9%　前回　2.9%（前期比年率）

　　　 米個人消費・改定値（第1四半期）
　　　 予想　2.0%　前回　2.2%（前期比年率）

　　　 カナダ経常収支（第1四半期）
　　　 予想　-103億カナダドル　前回　-75億カナダドル 

22:45　シカゴ購買部協会景気指数（PMI）（5月）
　　　 予想　42.0　前回　40.1

23:00　ミシガン大学消費者信頼感指数・確報値（5月）
　　　 予想　68.0　前回　67.9",,,,,,,,,,,,,,
欧州株 及び ユーロファースト300・セクター別騰落率,2009年5月29日（金）21:15:00,"東京時間21:15現在
英FT100　　 4461.15（+73.61　+1.67%）
独DAX　　 　4996.76（+63.88　+1.28%）
仏CAC40　  3308.79（+45.09　+1.37%）
スイスSMI　 5381.73（+31.14　+0.57%）

---------------------------------------
ユーロファースト300　セクター別騰落率（日本時間：21:15）
△△上昇率上位△△
鉱業     4.9％
その他金融     2.5％
石油・ガス精製     2.4％
ハードウェア・機器     2.4％
銀行     2％
工業用金属     1.9％
不動産     1.7％
化学     1.7％
石油機器・サービス・販売     1.6％
建設・資材     1.4％

▼▼下落率上位▼▼
電力     -1.2％
食品・薬品小売     -0.6％
レジャー用品     -0.6％
ヘルスケア機器・サービス     -0.3％
食品製造     -0.2％
サポート・サービス     -0.2％

＊数値は前日比％",,,,,,,,,,,,,,
NY市場　ドルカナダ、1.10割れ,2009年5月29日（金）21:22:00,"ドルカナダが冴えない。現在は1.10台を割り込むなど週末の最安値圏で取引されている。ドル安の流れが波及しているほか、原油相場が66ドル台に乗せたことがドルカナダの重しとなっている。

USD/CAD 1.0995",,,,,,,,,,,,,,
カナダ経済指標【経常収支】 ,2009年5月29日（金）21:30:00,"＊経常収支（第1四半期）21:30
結果　-91億カナダドル
予想　-103億カナダドル　前回　-78億カナダドル（-75億カナダドルから修正）",,,,,,,,,,,,,,
米経済指標【実質GDP】  ,2009年5月29日（金）21:30:00,"＊実質GDP・改定値（第1四半期）21:30
結果　-5.7%
予想　-5.5%　前回　-6.1%（前期比年率）

＊GDPデフレータ・改定値（第1四半期）21:30
結果　2.8%
予想　2.9%　前回　2.9%（前期比年率）

＊個人消費・改定値（第1四半期）21:30
結果　1.5%
予想　2.0%　前回　2.2%（前期比年率）",,,,,,,,,,,,,,
NY市場　米GDP、市場の反応鈍い,2009年5月29日（金）21:43:00,"先ほど発表された第1四半期の米GDP・改定値は前期比年率-5.7%。市場では-5.5%になると見込まれていた。構成項目をみると、個人消費が下方修正される一方、設備投資や純輸出が上方修正されている。発表後、ドル固有の反応は見られず、市場の関心から離れているようだ。このあと、22時45分にはシカゴPMI、23時にミシガン大消費者信頼感・確報値が発表される。

USD/JPY　95.75　EUR/USD　1.4093",,,,,,,,,,,,,,
米株価指数先物　時間外取引　米GDPに反応薄,2009年5月29日（金）21:46:00,"東京時間21:46現在
ダウ平均先物6月限　8424.00（+40.00　+0.47%）
S&P500;先物6月限　910.00（+4.90　+0.54%）
NASDAQ100先物6月限　1422.50（+4.25　+0.30%）",,,,,,,,,,,,,,
NY市場　ピボット分析,2009年5月29日（金）21:49:00,"ピボット分析　東京時間（21:49現在）

ドル円
現値95.68　高値97.02　安値95.67

97.93　ハイブレイク
97.47　抵抗2
96.58　抵抗1
96.12　ピボット
95.23　支持1
94.77　支持2
93.88　ローブレイク

ユーロ円
現値134.95　高値135.70　安値134.45

136.87　ハイブレイク
136.28　抵抗2
135.62　抵抗1
135.03　ピボット
134.37　支持1
133.78　支持2
133.12　ローブレイク

ポンド円
現値154.44　高値155.75　安値153.46

157.93　ハイブレイク
156.84　抵抗2
155.64　抵抗1
154.55　ピボット
153.35　支持1
152.26　支持2
151.06　ローブレイク",,,,,,,,,,,,,,
NY債券　米国債利回り、前日水準で始まる　,2009年5月29日（金）22:07:00,"各国の長期金利（NY時間09:04）（%）
米2年債　 0.946（-0.016）
米10年債　3.605（-0.007）
米30年債　4.501（+0.014）

ユーロ圏　3.607（-0.053）
英　国　　3.747（-0.053）
カナダ　　3.473（-0.005）
豪　州　　5.279（-0.082）
日　本　　1.490（+0.002）",,,,,,,,,,,,,,
NY原油　66ドル意識した動き,2009年5月29日（金）22:08:00,"NY原油先物7月限（WTI）（NY時間09:04）
1バレル＝65.92（+0.84　+1.29%）",,,,,,,,,,,,,,
NY金　大幅高で始まる,2009年5月29日（金）22:09:00,"NY金先物8月限（COMEX）
1オンス＝977.90（+14.70　+1.53%）",,,,,,,,,,,,,,
NY株式　上昇して始まる　石油株が高い,2009年5月29日（金）22:33:00,"NY株式29日（NY時間09:32）
ダウ平均　　　8433.19（+29.39　+0.35%）
S&P500;　　　　909.92（+3.09　+0.35%）
ナスダック　　　1755.41（+3.62　+0.21%）",,,,,,,,,,,,,,
NY株式　GMは1ドル割れ寸前、石油株が高い,2009年5月29日（金）22:44:00,"NY株式29日（NY時間09:40）
ダウ平均　　　8442.59（+38.79　+0.47%）
S&P500;　　　　911.15（+4.32　+0.48%）
ナスダック　　　1759.93（+8.14　+0.47%）

29日のNY株式市場は上昇して始まった。

ダウ平均は原油相場の堅調推移を背景に石油株が相場をけん引。エクソンとシェブロンが共に上昇している。日本の鉱工業生産やインドGDPが予想を上回ったほか、日本時間15:00に発表された英住宅価格では前月比で1.2%となり事前予想の-0.9%を大きく上回ったことがセンチメントの改善に繋がった。コモディティ市場が堅調に推移していることも関連銘柄をサポートしている。このほか、キャタピラーやIBM、ホームデポなど幅広い銘柄で買いが優勢となっている。一方で再建案の期限の6月1日が近づいているGMは5.2%安。市場では破産法の適用申請はほぼ織り込み済みと見られているが、報道には警戒したい。

ハイテク株中心のナスダックはオラクルやマイクロソフト、グーグルが上昇する一方、シスコやアップルが下落して値動きを相殺している。個別ではデルは3.6%高。2-4月の決算では項目除く1株利益が0.24ドルとなり、アナリスト予想の0.23ドルを上回った。不景気に伴い消費者が購入を控えたため売上は落ち込んだが、経費節減が寄与した。売上高は前年同期比23%減の123億ドルとなり、アナリスト予想の127億ドルに届かなかった。

ダウ採用銘柄
J&J;　　　　　　　54.41（-0.12　-0.22%）
P&G;　　　　　　　52.54（-0.05　-0.10%）
デュポン　　　　　28.05（+0.26　+0.94%）
ボーイング　　 　44.74（+0.42　+0.96%）　
キャタピラー　　 35.52（+0.93　+2.65%）　
ユナイテッド　　 52.50（+0.12　+0.23%）　
アルコア　　　 　9.24（+0.15　+1.66%）　
HP　　　　　　 　34.79（+0.09　+0.26%）　
GE　　　　　 　　13.40（+0.21　+1.62%）　
3M　　　　　　 　56.71（+0.16　+0.29%）　
エクソンモビル　 69.72（+0.49　+0.72%）　
シェブロン　　 　66.59（+0.78　+1.21%）　
コカコーラ　　 　47.42（+0.52　+1.12%）　
ディズニー　　 　24.13（+0.14　+0.59%）　
マクドナルド　 　58.16（+0.03　+0.05%）　
ウォルマート　　49.72（+0.17　+0.34%）
ホームデポ　　　22.95（+0.25　+1.07%）
JPモルガン　　　36.30（-0.35　-1.01%）
シティG　　　　 3.73（+0.06　+1.62%）
バンカメ　　　　 11.31（+0.01　+0.09%）
アメックス　　　 24.31（+0.01　+0.04%）　
クラフト　　　　 25.92（+0.10　+0.39%）
IBM　　　　　　105.02（+0.33　+0.32%）
AT&T;　　　　　 24.69（+0.06　+0.25%）
ベライゾン　　　29.25（-0.02　-0.07%）
マイクロソフト　 20.57（+0.12　+0.60%）
インテル　　　 　15.72（0.00　0.00%）
ファイザー　　　14.80（+0.11　+0.75%）
メルク　　　　 　26.98（+0.21　+0.79%）
GM　　　　　 　1.06（-0.06　-5.22%）",,,,,,,,,,,,,,
米経済指標【シカゴ購買部協会景気指数】 ,2009年5月29日（金）22:45:00,"＊シカゴ購買部協会景気指数（PMI）（5月）22:45
結果　34.9
予想　42.0　前回　40.1",,,,,,,,,,,,,,
シカゴPMI・詳細　生産は横ばい、雇用は今年最低,2009年5月29日（金）22:49:00,"5月のシカゴ購買部協会景気指数（PMI）の内訳は以下の通り。カッコ内は4月の数字。
景気指数　34.9（40.1）
生産　　　38.1（38.1）
新規受注　37.3（42.1）
受注残　　26.3（36.9）
在庫　　　31.5（30.6）
雇用　　　25.0（31.8）
入荷遅延　43.0（45.4）
支払価格　29.8（28.4）",,,,,,,,,,,,,,
米経済指標【ミシガン大学消費者信頼感指数】 ,2009年5月29日（金）22:55:00,"＊ミシガン大学消費者信頼感指数・確報値（5月）22:55
結果　68.7
予想　68.0　前回　67.9",,,,,,,,,,,,,,
NY市場　他金融市場　0時台　米債利回りは低下,2009年5月30日（土）00:14:00,"NY株式17日（NY時間11:13）
ダウ平均　　　8399.10（-4.70　-0.06%）
S&P500;　　　　907.40（+0.57　+0.06%）
ナスダック　　　1749.61（-2.18　-0.13%）

CME日経平均先物　9490（大証終比：+40　+0.42%）

出来高（億株）
NYSE　　　　3.72
ナスダック　7.62

欧州株式17日（GMT15:13）
英FT100　 4436.32（+48.78　+1.10%）
独DAX　　4939.27（+6.39　+0.13%）
仏CAC40　 3285.33（+21.63　+0.66%）

米国債利回り（NY時間11:13）
2年債　 　0.938（-0.024）
10年債　　3.545（-0.067）
30年債　　4.448（-0.039）

各国10年債
ユーロ圏　3.601（-0.059）
英　国　　3.745（-0.055）
カナダ　　3.449（-0.029）
豪　州　　5.279（-0.082）
日　本　　1.490（+0.002）

NY原油・金
NY原油先物7月限（WTI）（NY時間11:13）
1バレル＝66.21（+1.13　+1.74%）
NY金先物8月限（COMEX）
1オンス＝979.90（+16.70　+1.73%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY市場　ドル円　下落続く　利回り低下で、日本の米債投資期待薄れる,2009年5月30日（土）00:20:00,"ドル円は一本調子の下げを続けている。きょうも米国債利回りが低下しており、市場は落ち着きを取り戻す中、為替市場はドル売りが優勢となっている。ドル円はロンドン時間の96円台後半から95円台半ばまで下げてきた。ほぼ前日の上げを解消する動きで、10日線付近でもみ合っている。きのうは米国債利回り上昇に伴って、日本の投資家の米国の債券投資期待もドル円上昇の背景にあったが、きょうはその期待も薄れた格好。目先のサポートは95.20と95.00。

USD/JPY　95.50",,,,,,,,,,,,,,
NY市場　ユーロドル1.41台に上昇　今年の下げ解消,2009年5月30日（土）00:37:00,"ユーロドルはきょうも堅調な動きとなっている。昨年末以来の1.41台まで上昇している。今年の下げを解消する動きとなった。ユーロについては依然として、金利を含めた金融緩和期待も燻り、不透明感も強いが、見直し買いが入っているようだ。世界的に株価が安定していることもサポートとなっている。

EUR/USD　1.4131",,,,,,,,,,,,,,
NY市場　カナダ強い動き　商品市場がサポート　双子の赤字も影響は限定的,2009年5月30日（土）01:29:00,"カナダは強い動きとなっている。きょうも商品相場が上昇しており、カナダをサポートしている。対ユーロでも買われており、コモディティと同時に関連通貨にも資金が集中しているようだ。ドルカナダは節目の1.10をブレイク、1.0950より下のストップを巻き込んで、1.09台前半まで一気に下落。昨年10月以来の水準に下落している。

きょう発表になったカナダの第1四半期の経常収支は906億カナダドルの赤字となり、2期連続の赤字となっている。今週、カナダ政府は今年の財政赤字見通しを1月の予算案で示した337億カナダドルから、過去最大となる500億カナダドルに下方修正、11年ぶりの財政赤字転落となる見込みだ。カナダも双子の赤字状態に陥っているが、他国と比較すれば相対的に健全との見方が強い。

USD/CAD　1.0913　CAD/JPY　84.50",,,,,,,,,,,,,,
NY市場　他金融市場　1時台　米株、横ばいでの推移続く,2009年5月30日（土）01:31:00,"NY株式29日（NY時間12:13）
ダウ平均　　　8392.89（-10.91　-0.13%）
S&P500;　　　　907.86（+1.03　+0.12%）
ナスダック　　　1748.14（-3.65　-0.21%）

CME日経平均先物　9495（大証終比：+45　+0.47%）

出来高（億株）
NYSE　　　　4.90
ナスダック　10.33

欧州株式29日（GMT16:13）
英FT100　 4417.94（+30.40　+0.69%）
独DAX　　4940.82（+7.94　+0.16%）
仏CAC40　 3277.65（+13.95　+0.42%）

米国債利回り（NY時間12:13）
2年債　 　0.930（-0.032）
10年債　　3.530（-0.082）
30年債　　4.422（-0.065）

各国10年債
ユーロ圏　3.586（-0.074）
英　国　　3.752（-0.048）
カナダ　　3.447（-0.031）
豪　州　　5.279（-0.082）
日　本　　1.490（+0.002）

NY原油・金
NY原油先物7月限（WTI）（NY時間12:13）
1バレル＝66.09（+1.01　+1.55%）
NY金先物8月限（COMEX）
1オンス＝979.10（+15.90　+1.65%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
欧州株　終値,2009年5月30日（土）01:33:00,"欧州株式29日終値
英FT100　 4417.94（+30.40　+0.69%）
独DAX　　4940.82（+7.94　+0.16%）
仏CAC40　 3277.65（+13.95　+0.42%）",,,,,,,,,,,,,,
NY市場　ロンドンFIX通過後、ポンド買い戻し強まる,2009年5月30日（土）02:03:00,"ポンドが先ほどから強い動きとなっている。ロンドンFIXにかけてポンドは軟調な動きも見せていたが、FIX通過後、買いが優勢となっている。ロンドンFIXでの対ユーロでのまとまったポンド売りの観測も出ていた。ユーロ以上の強さは継続している雰囲気ではある。

GBP/USD　1.6156　EUR/GBP　0.8739",,,,,,,,,,,,,,
NY市場　他金融市場　2時台　米債利回り、下げ幅拡大続く,2009年5月30日（土）02:14:00,"NY株式29日（NY時間13:13）
ダウ平均　　　8398.86（-4.94　-0.06%）
S&P500;　　　　908.51（+1.68　+0.19%）
ナスダック　　　1749.85（-1.94　-0.11%）

CME日経平均先物　9485（大証終比：+35　+0.37%）

出来高（億株）
NYSE　　　　5.82
ナスダック　12.46

欧州株式29日終値
英FT100　 4417.94（+30.40　+0.69%）
独DAX　　4940.82（+7.94　+0.16%）
仏CAC40　 3277.65（+13.95　+0.42%）

米国債利回り（NY時間13:13）
2年債　 　0.922（-0.040）
10年債　　3.501（-0.111）
30年債　　4.382（-0.106）

各国10年債
ユーロ圏　3.589（-0.071）
英　国　　3.752（-0.048）
カナダ　　3.426（-0.052）
豪　州　　5.279（-0.082）
日　本　　1.490（+0.002）

NY原油・金
NY原油先物7月限（WTI）（NY時間13:13）
1バレル＝66.05（+0.97　+1.49%）
NY金先物8月限（COMEX）
1オンス＝978.60（+15.40　+1.60%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY市場　ドル円　軟調な動き続く,2009年5月30日（土）02:44:00,"債券高（利回り低下）・株高・ドル安の動きが続いている。ドル円はきょうの安値圏での値動きが続いており、95円台半ばでの取引が続いている。ちょうど10日線の付近でもあり、これ以上の下値を模索する動きも少ないが、一方で買い戻す気配も無い。10日線（本日95.40付近）の上を維持して終えるようであれば、上値期待も残りそうだが、株高・ドル安の動きも根強そうだ。

USD/JPY　95.48",,,,,,,,,,,,,,
NY金　終値　1.7％高,2009年5月30日（土）02:50:00,"NY金先物8月限（COMEX）（終値）
1オンス＝980.30（+17.10　+1.78%）",,,,,,,,,,,,,,
NY市場　豪ドル/ドルが0.80台に上昇　10月1日以来,2009年5月30日（土）02:55:00,"商品市場の堅調な動きが続いており、きょうも金、原油とも上昇する中、コモディティ関連通貨は堅調な動き。豪ドル/ドルは一時0.80台と昨年10月以来の水準に上昇している。200日線は尚下向きの動きが続いており、中期的な上昇トレンドに入ったとの確信まではできないものの期待感は強い。この先、0.85台を上抜けるようであれば、昨年9月からの大きなダブルボトムが完成し、その期待感は一層高まりそうだが。

AUD/USD　0.7996",,,,,,,,,,,,,,
NY市場　ドルカナダ一時1.09割れ　急ピッチなカナダ高に警戒も,2009年5月30日（土）03:03:00,"カナダは騰勢を強めており、ドルカナダは先ほど一時1.09を割り込んだ。カナダ企業の買い需要も観測され、その後、1.09台を維持しているものの、カナダ買い圧力は強い。10日移動平均線からの下方乖離も広がっているが、急ピッチなカナダ高について、フレアティ・カナダ財務相はカナダ上昇が早過ぎるとし、懸念を持って監視していると述べていた。

USD/CAD　1.0921",,,,,,,,,,,,,,
NY市場　他金融市場　3時台　ダウ平均、再びプラスに転じる,2009年5月30日（土）03:11:00,"NY株式29日（NY時間14:10）
ダウ平均　　　8417.66（+13.86　+0.16%）
S&P500;　　　　909.62（+2.79　+0.31%）
ナスダック　　　1753.80（+2.01　+0.11%）

CME日経平均先物　9510（大証終比：0　0.00%）

出来高（億株）
NYSE　　　　6.71
ナスダック　14.31

欧州株式29日終値
英FT100　 4417.94（+30.40　+0.69%）
独DAX　　4940.82（+7.94　+0.16%）
仏CAC40　 3277.65（+13.95　+0.43%）

米国債利回り（NY時間14:10）
2年債　 　0.930（-0.032）
10年債　　3.503（-0.109）
30年債　　4.384（-0.104）

各国10年債
ユーロ圏　3.589（-0.071）
英　国　　3.747（-0.053）
カナダ　　3.422（-0.056）
豪　州　　5.279（-0.082）
日　本　　1.490（+0.002）

NY原油・金
NY原油先物7月限（WTI）（NY時間14:10）
1バレル＝65.75（+0.67　+1.03%）
NY金先物8月限（COMEX）時間外取引
1オンス＝978.50（+15.30　+1.59%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY市場　ユーロ円、レンジ上限抜けず、ドル円の下げが重石,2009年5月30日（土）03:20:00,"ユーロ円は軟調な動きが続いており、ロンドン時間に引き続き、134円台に下落している。ユーロ自体は堅調な動きを見せているものの、ドル円の下押し圧力が、ユーロの上値を押さえ込んでいるようだ。前日の350ポイント超の大幅上昇で、4月以降続いている135円水準のレンジ上限をなかなか抜けないようだ。

EUR/JPY　134.76",,,,,,,,,,,,,,
NY原油　終値　1.8％高,2009年5月30日（土）04:00:00,"NY原油先物7月限（WTI）（終値）
1バレル＝66.31（+1.23　+1.89%）",,,,,,,,,,,,,,
