head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
東京市場　ピボット分析（主要国通貨）,2009年3月23日（月）08:00:00,"ピボット分析　東京時間6:00現在

ドル円
終値95.94　高値96.27　安値94.15

98.88　ハイブレイク
97.57　抵抗2
96.76　抵抗1
95.45　ピボット
94.64　支持1
93.33　支持2
92.52　ローブレイク

ユーロドル
終値1.3582　高値1.3727　安値1.3518

1.3909　ハイブレイク
1.3818　抵抗2
1.3700　抵抗1
1.3609　ピボット
1.3491　支持1
1.3400　支持2
1.3282　ローブレイク

ポンドドル
終値1.4465　高値1.4589　安値1.4395

1.4765　ハイブレイク
1.4677　抵抗2
1.4571　抵抗1
1.4483　ピボット
1.4377　支持1
1.4289　支持2
1.4183　ローブレイク",,,,,,,,,,,,,,
東京市場　ピボット分析（資源国通貨）,2009年3月23日（月）08:01:00,"ピボット分析　東京時間6:00現在

オージードル
終値0.6869　高値0.6931　安値0.6846

0.7003　ハイブレイク
0.6967　抵抗2
0.6918　抵抗1
0.6882　ピボット
0.6833　支持1
0.6797　支持2
0.6748　ローブレイク

キーウィドル
終値0.5587　高値0.5627　安値0.5530

0.5730　ハイブレイク
0.5678　抵抗2
0.5633　抵抗1
0.5581　ピボット
0.5536　支持1
0.5484　支持2
0.5439　ローブレイク

ドルカナダ
終値1.2407　高値1.2447　安値1.2292

1.2627　ハイブレイク
1.2537　抵抗2
1.2472　抵抗1
1.2382　ピボット
1.2317　支持1
1.2227　支持2
1.2162　ローブレイク",,,,,,,,,,,,,,
東京市場　ピボット分析（クロス円）,2009年3月23日（月）08:02:00,"ピボット分析　東京時間6:00現在

ユーロ円
終値130.29　高値130.49　安値129.03

132.30　ハイブレイク
131.40　抵抗2
130.84　抵抗1
129.94　ピボット
129.38　支持1
128.48　支持2
127.92　ローブレイク

ポンド円
終値138.77　高値138.97　安値136.61

141.98　ハイブレイク
140.48　抵抗2
139.62　抵抗1
138.12　ピボット
137.26　支持1
135.76　支持2
134.90　ローブレイク

スイス円
終値85.12　高値85.57　安値84.02

87.34　ハイブレイク
86.45　抵抗2
85.79　抵抗1
84.90　ピボット
84.24　支持1
83.35　支持2
82.69　ローブレイク",,,,,,,,,,,,,,
東京市場　ピボット分析（新興国通貨）,2009年3月23日（月）08:03:00,"ピボット分析　東京時間6:00現在

ランド円
終値10.00　高値10.03　安値9.71

10.44　ハイブレイク
10.23　抵抗2
10.12　抵抗1
9.91　ピボット
9.80　支持1
9.59　支持2
9.48　ローブレイク

シンガポールドル円
終値63.30　高値63.56　安値62.45

64.87　ハイブレイク
64.21　抵抗2
63.76　抵抗1
63.10　ピボット
62.65　支持1
61.99　支持2
61.54　ローブレイク

香港ドル円
終値12.38　高値12.42　安値12.15

12.75　ハイブレイク
12.59　抵抗2
12.48　抵抗1
12.32　ピボット
12.21　支持1
12.05　支持2
11.94　ローブレイク",,,,,,,,,,,,,,
米株価指数先物　時間外取引 堅調、米財務長官の発表期待で,2009年3月23日（月）08:13:00,"東京時間08:11現在
ダウ平均先物6月限　7259.00（+44.00　+0.60%）
S&P500;先物6月限　768.80（+4.70　+0.62%）
NASDAQ100先物6月限　1193.75（+5.75　+0.48%）",,,,,,,,,,,,,,
IMM通貨先物　3月17日付　主要国通貨　円ネットショートに転換,2009年3月23日（月）08:26:00,"円 4,696枚の売り越し 23,602枚の買い越し減
ユーロ 9,039枚の売り越し 1,193枚の売り越し減
ポンド 32,990枚の売り越し 2,310枚の売り越し増
スイス 8,438枚の売り越し 3,015枚の売り越し減

円のネットロングが6週連続で減少し、売り越しへと転じた。欧州通貨ではほぼ前週の水準が維持され、ポジションの大幅な変動はみられなかった。",,,,,,,,,,,,,,
IMM通貨先物　3月17日付　資源国通貨　まちまちもドル買い越し傾向続く,2009年3月23日（月）08:27:00,"カナダドル 23,950枚の売り越し 3,660枚の売り越し増
豪ドル 419枚の売り越し 3,526枚の売り越し減
NZドル 6080枚の売り越し 1,899枚の売り越し減

資源国通貨は、まちまちだった。カナダ売り越し増、オセアニア売り越し減立ったが全般的にはドル買い越し傾向が続いた。",,,,,,,,,,,,,,
寄付き前の外資系証券経由の注文状況　差し引き1370万株の売り越し観測,2009年3月23日（月）08:31:00,"差し引き1370万株の売り越し観測
売り注文　3260万株
買い注文　1890万株",,,,,,,,,,,,,,
東京市場　トリシェ総裁、景気回復の鍵は信頼回復,2009年3月23日（月）08:36:00,"トリシェECB総裁の発言が伝わっている。来年にむけて穏やかな景気回復が予想される、鍵は信頼回復だ、ただ現在は依然として下方トレンド、ゼロ金利には多くの欠点がありECBはそれが適切ではないと考える、など。

現状ではユーロ相場はあまり反応していない。早朝の上昇が一服といったところで、ユーロドルは1.36台前半、ユーロ円は130円台半ばで取引されている。

EUR/USD　1.3627　EUR/JPY　130.54　EUR/GBP　0.9418",,,,,,,,,,,,,,
東京市場　1-3月期法人企業景気予測、大企業全産業マイナス51.3に,2009年3月23日（月）08:58:00,"さきほど1-3月期の法人企業景気予測画発表された。大企業全産業の景況判断は-51.3と前期の-35.7から悪化している。また、大企業製造業も-66.0と前期の-44.5から悪化した。

為替市場では、やや円安の傾向がみられている。ドル円は95.90台と、早朝の下げを戻している。ユーロ円は130.80近辺、ポンド円は138.90近辺と早朝からの高値水準で取引されている。

USD/JPY　95.94　EUR/JPY　130.78　GBP/JPY　138.90",,,,,,,,,,,,,,
日経平均　寄り付き　2.82円安　7943.14円,2009年3月23日（月）09:01:00,,,,,,,,,,,,,,,
今週の新規投信設定情報 ,2009年3月23日（月）09:20:00,"2009/03/23

ファンド名／投信会社／募集総額（百万円）

日本優良株ターゲットファンド09-03/みずほ／みずほ投信投資顧問／50000

2009/03/25

ファンド名／投信会社／募集総額（百万円）

東京海上日動　元本確保型ファンド2009-3／クレディ・アグリコル・アセットマネジメント／10000
損保ジャパン高金利外国債券オープン（隔月分配）／損保ジャパン・アセットマネジメント／10000
損保ジャパン日本代表株ファンド／損保ジャパン・アセットマネジメント／10000

2009/03/27
ファンド名／投信会社／募集総額（百万円）

損保ジャパン・グローバルREITファンド／損保ジャパン・アセットマネジメント／10000
日本厳選割安株ファンド2009-03／住信アセットマネジメント／50000
野村新中国株投資マネー・プール・ファンド／野村アセットマネジメント／10
野村新中国株投資／野村アセットマネジメント／110000
トヨタFS・ハイブリッドカー・ファンド/新光／新光投信／10000
条件付元本確保型　日経平均参照ファンド09-03／岡三アセットマネジメント／10000
MHAM日経平均株価参照ファンド09-03／みずほ投信投資顧問／12000",,,,,,,,,,,,,,
東京市場　日経平均100円超の上昇、一時8100円に迫る,2009年3月23日（月）09:39:00,"日経平均は小幅安で寄り付いたがすぐに切り返して上昇を始めた。一時8096.07円と8100円に迫る場面があった。現在も133.88円高の8079.84円（9:36現在）と堅調に推移している。NY時間23日午前にガイトナー米財務長官が会見を開く予定で、官民ファンドについての詳細発表が期待されている。

ドル円は96円台を回復、クロス円もじり高の展開で、少しずつ高値を更新している。

USD/JPY　96.12　EUR/JPY　131.10　GBP/JPY　139.15",,,,,,,,,,,,,,
東京仲値　96.19円　三菱東京UFJ銀行,2009年3月23日（月）09:56:00,,,,,,,,,,,,,,,
東京市場　仲値通過で、円安の勢いは一服,2009年3月23日（月）10:06:00,"三連休明けの東京市場、仲値の外貨買い需要が観測されてドル円は96.24レベルまで持ち上げられていた。ちょうど先週のレンジ半値水準となる。同様にクロス円も買われ、ユーロ円は131.25レベル、ポンド円は139.50レベルまで上伸した。ユーロ円は08年10月22日以来、約5ヶ月ぶりの高値水準で取引された。現在はやや円売りの勢いは落ち着いてきている。

USD/JPY　96.02　EUR/JPY　130.89　GBP/JPY　139.24",,,,,,,,,,,,,,
（再送）本日の予定【発言・イベント】,2009年3月23日（月）10:12:00,"※ガイトナー米財務長官の会見予定を追加しました

8:50　1-3月期法人企業景気予測調査
10:00　参院予算委員会
15:30　御手洗経団連会長　会見
16:50　2009年公示地価

21:45　ガイトナー米財務長官　会見（金融安定化策について）
23:00　ローゼングレン・ボストン連銀総裁　下院で証言

24日
7:00　ガイトナー米財務長官、ラガルド仏貿易経済相など　WSJ主催コンファレンス出席",,,,,,,,,,,,,,
中国人民銀行　人民元中心レート　1ドル＝6.8304元,2009年3月23日（月）10:18:00,,,,,,,,,,,,,,,
NY原油・金　時間外取引　原油52ドル台半ば、堅調に推移,2009年3月23日（月）10:25:00,"東京時間10:19現在
NY原油先物5月限（WTI）（時間外取引）
1バレル＝52.56（+0.49　+0.94%）
NY金先物4月限（COMEX）（時間外取引）
1オンス＝949.50（-6.70　-0.70%）

週明けのNY原油先物は時間外取引でしっかりとした推移から始まっている。前週末は利益確定売りに押されて51.06で取引を終了していたが、強い基調は変わらないようだ。なお、中心限月は5月限に交代している。NY金先物は950ドル割れの水準で取引されており、やや調整色が勝っている。",,,,,,,,,,,,,,
東京市場　ドル売り先行、ポンドドル1.45台前半に,2009年3月23日（月）10:40:00,"仲値通過後はドル円上昇の動きから、その他主要通貨全般でのドル売りの動きへと移行している。ポンドドルは1.45近辺の売りをこなして1.4530台まで上昇、前週末海外市場での下げを消した。ユーロドルも1.36台後半へと反発しており、早朝の高値水準をうかがう動き。また、オセアニア通貨も堅調で、豪ドル/ドルは0.6930レベル、NZドル/ドルは0.5630レベルで前週末海外市場の高値を抜いている。

クロス円サイドからの買い圧力が継続している。また、本日NYタイム早朝のガイトナー米財務長官の会見内容への期待からリスク許容度が高まりつつあるとの見方もあった。

EUR/USD　1.3662　GBP/USD　1.4520　AUD/USD　0.6930　NZD/USD　0.5628",,,,,,,,,,,,,,
通貨オプション　ボラティリティー　ドル円、期近が大幅低下,2009年3月23日（月）10:55:00,"USD/JPY　　EUR/USD　　EUR/JPY　　GBP/USD
1WK　　　　20.55　　　　19.66　　　　22.66　　　　19.86
1MO　　　　19.58　　　　18.50　　　　21.57　　　　19.00
3MO　　　　17.88　　　　18.00　　　　21.08　　　　18.55
6MO　　　　16.54　　　　17.75　　　　20.75　　　　18.28
9MO　　　　15.78　　　　17.65　　　　20.59　　　　18.19
1YR　　　　15.37　　　　17.55　　　　20.51　　　　18.13

　　　　　　　　　
　　　　　GBP/JPY　　AUD/USD　　USD/CHF
1WK　　　　26.17　　　　22.01　　　　19.16
1MO　　　　25.33　　　　21.76　　　　17.04
3MO　　　　24.54　　　　20.75　　　　16.61
6MO　　　　24.11　　　　20.10　　　　16.02
9MO　　　　23.91　　　　19.75　　　　15.80
1YR　　　　23.81　　　　19.50　　　　15.65
東京時間09:30現在　参考値

ドル円は1weekや1monthなど期日の短いもののボラティリティーの低下が大幅になっている。1week
は前週末ロンドンタイムの22.5％から20.5％レベルへ、1monthは同20.0％から19.58％へ、3monthは18.28％から17.88％へと低下している。スポット市場での円高が一服したことから円高ヘッジ需要が低減した。",,,,,,,,,,,,,,
日経平均　前引け　158.52円高　8104.48円,2009年3月23日（月）11:01:00,,,,,,,,,,,,,,,
東京市場　円安の動き続く、ドル円96.30レベルへ,2009年3月23日（月）11:16:00,"クロス円を中心とした円売りの流れが続いている。ユーロ円は131.60近辺、ポンド円は139.80近辺へと高値を伸ばしている。また、ドル円も96.37レベルまで上昇しており、円安の動きが広がっている。今週後半にかけて新規投信の設定が相次ぐ点も円安の背景として指摘されていた。

USD/JPY　96.31　EUR/JPY　131.50　GBP/JPY　139.71",,,,,,,,,,,,,,
通貨オプション　リスクリバーサル　ドル円は円高ヘッジ需要強い,2009年3月23日（月）11:41:00,"ドル円　　3.60-3.90　円コールオーバー
ユーロ円　2.15-2.45　円コールオーバー
ポンド円　2.45-2.75　円コールオーバー

リスクリバーサルは対ドルと対欧州通貨でまちまちの動きを示している。

ドル円は先週後半、一気に円高が進行したことで、円コールオーバーが3％台後半と高水準。一方、クロス円は欧州通貨高の動きを反映して、特段の拡大傾向はない。

※リスクリバーサルとは
同じ権利行使期日、取引金額、25％デルタのコールとプットを反対売買したときの差額をあらわしたもの。理論上はコールとプットの価格は一致するが、実際のマーケットでは通貨の需給に偏りがあるため、差額が生じる。",,,,,,,,,,,,,,
アジア株　週明け、堅調に始まる,2009年3月23日（月）11:56:00,"東京時間11:51現在

香港ハンセン指数　　 13155.13（+321.62　+2.51%）
中国上海総合指数　 2304.46（+23.38　+1.02%）
中国　シンセン総合指数　 761.70（+9.35　+1.24%）
台湾加権指数　　　　 5075.03（+113.41　+2.29%）
韓国総合株価指数　 1195.32（+24.38　+2.08%）
豪ASX200指数　　　 3520.00（+54.20　+1.56%）",,,,,,,,,,,,,,
東京市場　午前の取引　円安進行、ポンド円一時140円台に,2009年3月23日（月）12:10:00,"週明け東京市場午前の取引は、円売りの動きが強まった。ドル円は早朝に95円台半ばへと下落する場面があったが、その後は円売りが先行した。仲値にかけての外貨需要が一服した後も昼にかけて上昇し、一時96.55-60レベルと早朝安値から1円超の円安水準となった。クロス円の動きはさらに大幅で、ポンド円は早朝の138円近辺から昼前には140.15-25レベルまで上伸した。ユーロは早朝から底堅い動きとなり、130円近辺から132円近辺へと約2円上昇した。値動きはいずれも一気に上昇するパターンではなく、着実に買われるパターンだった。

日経平均は寄り付き直後は方向性が定まらなかったが、東京タイムで今晩に行われるガイトナー米財務長官の金融安定化策発表への期待や、円高の動きに一服感がでたことが金融や輸出株などに好感された。原油先物の堅調な動きも石油資源関連株を押し上げた。全般にリスク許容度の改善ムードが強まっていたようだ。前引けは158.52円高の8104.48円と前営業日比約2％上昇した。

USD/JPY　96.43　EUR/JPY　131.69　GBP/JPY　139.84",,,,,,,,,,,,,,
通貨ペア別　売買動向,2009年3月23日（月）12:28:00,"【通貨ペア別　売買動向（単位：％）】

◆ドル円　　くりっく３６５　外為どっとコム
09/03/16　　　　42.2　　　　62.9
09/03/17　　　　41.7　　　　61.3
09/03/18　　　　50.8　　　　68.0
09/03/19　　　　62.9　　　　76.4
09/03/20　　　　59.3　　　　74.9

◆ユーロ円　くりっく３６５　外為どっとコム
09/03/16　　　　32.9　　　　45.9
09/03/17　　　　33.3　　　　45.9
09/03/18　　　　28.5　　　　42.7
09/03/19　　　　31.5　　　　46.1
09/03/20　　　　25.7　　　　41.1

◆ポンド円　くりっく３６５　外為どっとコム
09/03/16　　　　42.5　　　　51.3
09/03/17　　　　46.6　　　　53.8
09/03/18　　　　51.9　　　　59.2
09/03/19　　　　49.9　　　　58.4
09/03/20　　　　44.5　　　　54.7

◆豪ドル円　くりっく３６５　外為どっとコム
09/03/16　　　　65.2　　　　68.2
09/03/17　　　　65.8　　　　68.5
09/03/18　　　　70.3　　　　72.2
09/03/19　　　　69.6　　　　71.5
09/03/20　　　　65.0　　　　67.6

◆NZドル円　くりっく３６５　外為どっとコム
09/03/16　　　　77.2　　　　82.0
09/03/17　　　　77.6　　　　82.2
09/03/18　　　　78.0　　　　83.0
09/03/19　　　　0.0　　　　82.1
09/03/20　　　　0.0　　　　82.0

（注）売買動向＝買いポジション残高÷全ポジション残高
（資料）株式会社東京金融取引所、株式会社外為どっとコム",,,,,,,,,,,,,,
日経平均　200円超の上昇、上昇率3％超に,2009年3月23日（月）12:41:00,東京株式市場後場の取引、日経平均は一気に8200円近辺へと上昇して始まっている。東京時間12:40現在、前日比246.76円高の8192.72円。,,,,,,,,,,,,,,
テクニカルポイント　ドル円、上値に重石も,2009年3月23日（月）13:07:00,"99.96　ボリンジャーバンド　2σ上限（21日間）
99.67　200日移動平均
98.11　エンベロープ1%上限（10日間）
97.43　21日移動平均
97.14　10日移動平均
96.37　現値
96.26　一目均衡表・転換線
96.17　エンベロープ1%下限（10日間）
95.51　一目均衡表・基準線
94.91　ボリンジャーバンド　2σ下限（21日間）
93.47　100日移動平均
90.88　一目均衡表・雲（上限）
90.20　一目均衡表・雲（下限）

週明けの東京市場、ドル円が早朝から1円超の上昇となっている。現状は、先週後半に乱高下相場のレンジ50％水準をやや上回る水準となっている。先週は98円台から93円台までの大きなレンジで動いた割りに、ボリンジャーバンドの上下限幅は約5円へと縮小してきている。下限を再三トライしたものの、同バンド下限ではいずれも下ヒゲに留まっている。短期移動平均の位置関係は、10日線が21日線を上方から下方に交差する「デッドクロス」が示現されており、売りシグナルとなった。一方、100日線および200日線がボリンジャーバンドと共に、レンジ上下限を規定しているようだ。短期的には97円近辺に上値抵抗帯がある。下値支持帯は94円台。突っ込み売買はしにくくなっている。",,,,,,,,,,,,,,
東京市場　ドルカナダ軟調、1.23台前半,2009年3月23日（月）13:41:00,"ドルカナダは前週末終値水準1.23台後半から週明けの東京市場では1.23台前半へと緩んでいる。クロス円全般で円安圧力が続いていることに加えて、NY原油先物が52ドル台後半と堅調に推移していることもカナダ買いにつながっているようだ。この後の海外市場では東京時間21:30に2月カナダ景気先行指数が発表される予定。

USD/CAD　1.2328",,,,,,,,,,,,,,
海外市場の注目ポイント（ガイトナー米財務長官会見）,2009年3月23日（月）13:44:00,"東京時間21:45にガイトナー米財務長官の会見が行われる。米財務省は22日に同長官の会見が現地時間23日朝方に行われると発表していた。同長官は不良債権などの処理のために民間主導のファンド創設を主張してきた経緯があり、今回の会見ではより具体的な内容が発表されるとの期待感が強まっている。現状、アジアタイムの株式市場は米株価指数先物を含めて堅調に推移しており、ある程度、金融安定化策について織り込みが進んでいるようだ。

また、特に米国内ではAIG幹部の退職金問題にからんで同長官への批判が強まっており、質疑応答でこの問題になんらかの説明があるのかも注目。いずれにせよ、相場変動材料として注意が必要となりそうだ。なお、24日にはガイトナー米財務長官とバーナンキFRB議長が下院金融委員会でAIG問題について証言する予定。",,,,,,,,,,,,,,
東京市場　円売りに調整、海外勢参加控え,2009年3月23日（月）13:50:00,"東京市場、午後の取引は円安が一巡、調整の動きが中心になっている。ドル円は午前の高値96.60レベルから96.20レベルへと反落、ユーロ円も132円近辺から131.30台へ、ポンド円は140円台前半から139円台半ばへと調整されている。ただ、いずれも東京時間9時時点よりも円安水準で取引されており、一気に円高方向に転じてはいない。円安の動きと連動していた日経平均も、一時8200円台へと買われたが、現在は8150円レベルで取引されている。

USD/JPY　96.17　EUR/JPY　131.34　GBP/JPY　139.41",,,,,,,,,,,,,,
シンガポール経済指標【消費者物価指数】,2009年3月23日（月）14:01:00,"＊消費者物価指数（CPI）（2月）14:00
結果　-0.5%
予想　-0.1%　前回　-0.1%（前月比）
結果　1.9%
予想　2.6%　前回　2.9%（前年比）",,,,,,,,,,,,,,
東京市場　米財務省、不良債権購入規模は750-1000億ドルへ,2009年3月23日（月）14:13:00,"米財務省当局者として、不良債権購入計画への投資規模は750-1000億ドルとなる見込みと伝わっている。市場の反応は冷淡なもので、米株価指数先物は午前の上げ幅を縮小している。為替市場でも円安の調整のきっかけになったとの声もあった。

USD/JPY　96.12　EUR/JPY　131.35　GBP/JPY　139.41",,,,,,,,,,,,,,
海外市場の注目ポイント（米中古住宅販売件数）,2009年3月23日（月）14:18:00,"東京時間23時に米中古住宅販売件数が発表される。今回発表されるのは2月の数値。予想および前回値は以下の通り。

＊中古住宅販売件数（2月）23:00
予想　445万件　前回　449万件

2月の予想値は445万件と、前回1月とほぼ同様の低水準となる見込みになっている。同指標の先行的な指標として知られる中古住宅販売成約指数は1月の80.4と2001年1月の統計開始来の最低となっていた。一方で、17日に発表された2月米住宅着工件数が58.3万件と予想45万件（1月は46.6万件から47.7万件に上方修正）より強かったことから、一部には予想外の改善を期待する声もある。発表時刻がNY株式市場がオープンする後になることから、株式市場の反応を見ながら対処したい。",,,,,,,,,,,,,,
アジア株　午後も堅調、各国株価指数2-3％超の大幅高に,2009年3月23日（月）14:40:00,"東京時間14:33現在

香港ハンセン指数　　 13235.34（+401.83　+3.13%）
中国上海総合指数　 2324.89（+43.80　+1.92%）
中国　シンセン総合指数　 771.05（+18.70　+2.49%）
台湾加権指数　　　　 5124.18（+162.56　+3.28%）
韓国総合株価指数　 1195.21（+24.27　+2.07%）
豪ASX200指数　　　 3550.30（+84.50　+2.44%）
インド　NIFTY指数　 2880.40（+73.35　+2.61%）
インドSENSEX30種　 9191.93（+225.25　+2.51%）
シンガポールST指数　 1630.36（+33.44　+2.09%）

取引が開始して間もないインド株を含め、アジアの各国株価指数は2％から3％超の上昇と大幅高になっている。本日行われる米財務長官の金融安定化策に関する会見への期待感が広がっている。",,,,,,,,,,,,,,
日経平均　大引け　269.57円高　8215.53円,2009年3月23日（月）15:01:00,,,,,,,,,,,,,,,
これからの予定【経済指標】,2009年3月23日（月）15:11:00,"【香港】
＊国際収支－経常収支（第4四半期）17:30
予想　N/A　前回　765.2億香港ドル

＊国際収支－総額（第4四半期）17:30
予想　N/A　前回　512.6億香港ドル

【ユーロ圏】
＊ユーロ圏貿易収支（1月）19:00
予想　-90億ユーロ　前回　-7億ユーロ（季調前）
予想　-19億ユーロ　前回　-3億ユーロ（季調済）

【カナダ】
＊景気先行指数（2月）21:30
予想　-0.9%　前回　-0.8%(前月比)

【アメリカ】
＊中古住宅販売件数（2月）23:00
予想　445万件　前回　449万件",,,,,,,,,,,,,,
これからの予定【発言・イベント】,2009年3月23日（月）15:14:00,"23日
15:30　御手洗経団連会長　会見
16:50　2009年公示地価
21:45　ガイトナー米財務長官　会見（金融安定化策について）
23:00　ローゼングレン・ボストン連銀総裁　下院で証言

24日
7:00　ガイトナー米財務長官、ラガルド仏貿易経済相など　WSJ主催コンファレンス出席",,,,,,,,,,,,,,
日本株概況　幅広い銘柄に買い、日経平均は2月9日以来の高値,2009年3月23日（月）15:43:00,"23日の日経平均株価は先週末比269.57円高の8215.53円で終了。構成銘柄はほぼ全面高だった。ガイトナー米財務長官が金融機関の不良資産処理を目的とした官民ファンドの詳細を発表するとの期待感から米株価先物が上昇した上、円安推移も支援要因だった。このほか、公的年金の買いや欧州系の買い戻しの指摘もあった。
東証1部業種別指数は全33業種全てが上昇。その他金融業、証券、鉱業、卸売業などの上昇率が大きかった。",,,,,,,,,,,,,,
米株価指数先物　時間外取引　高値更新,2009年3月23日（月）16:05:00,"東京時間16:05現在
ダウ平均先物6月限　7369.00（+154.00　+2.05%）
S&P500;先物6月限　781.10（+17.00　+2.22%）
NASDAQ100先物6月限　1211.50（+23.50　+1.98%）",,,,,,,,,,,,,,
ロンドン市場　米財務省による不良資産買い取りプログラムの詳細伝わる,2009年3月23日（月）16:16:00,"ロンドン早朝は東京市場の流れを引き継いで円安・ドル安の動きが継続。ポンドドルは1.4570台まで、ユーロドルは1.3700ちょうど付近まで上昇し、この日の高値を更新。クロス円も堅調推移。ただ、どちらかというと、円安よりもドル安の動きが目立っている。

オバマ政権は不良債権処理のための官民共同ファンドの詳細を明らかにした。まず、米財務省は金融安定化法から750-1000億ドルを拠出。米連邦預金保険公社（FDIC）と米連邦準備理事会（FRB）も資金を出し、最大5000億ドル規模になる模様。買取額は1兆ドルまで引き上げられる可能性もあるようだが、それには民間資金の意欲にかかっているという。計画では数多くの官民共同ファンドが創設される。

EUR/USD 1.3696 GBP/USD 1.4565 EUR/JPY 131.73 GBP/JPY 140.08",,,,,,,,,,,,,,
ロンドン市場　ローンプログラムのレバレッジは資本の最大6倍,2009年3月23日（月）16:29:00,"米財務省が発表した不良債権買い取りプログラムで、創設される複数の官民ファンドは調達した資金を元にFDICから資金提供を受ける。官民ファンドは資本の最大6倍の金額をFDICから得られる。金融機関は売却したい不良資産（ローン）をFDICに持ち込み、ローンの入札が行われる。
米財務省、FDIC、FRBから拠出される資金規模は決して大きくないものの、処理の途中でレバレッジが組み込まれているため、買い取りの中で重要な部分とされている。

USD/JPY 95.81",,,,,,,,,,,,,,
NY原油・金　時間外取引　金は買い戻し　原油はしっかり,2009年3月23日（月）16:33:00,"東京時間16:30現在
NY原油先物MAY月限（WTI）（時間外取引）
1バレル＝52.79（+0.72　+1.38%）
NY金先物4月限（COMEX）（時間外取引）
1オンス＝957.20（+1.00　+0.10%）

金は950ドル台半ばで推移。一時950ドルを割り込んだ場面があったが、前週末終値まで買い戻されている。米長期債購入でインフレ懸念が増大しており、商品市場への資金流入期待が相場を支えている。

一方、原油はしっかり。東京時間から52ドル台での推移が続いている。ここしばらく原油は力強い動きを見せており、昨年12月上旬以来の水準まで回復している。原油関連では東京時間15:00頃、加サンコー・エナジーが加ペトロ・カナダの買収合意したとの報が伝わった。これにより新会社は時価総額トップとなる見通し。",,,,,,,,,,,,,,
ロンドン市場　対主要通貨でドル安継続、ユーロドルは防戦売りに圧迫,2009年3月23日（月）16:59:00,"対主要通貨でドル安が続いている。先週、FRBが長期債の買い取り実施を発表したほか、金融機関の不良債権処理についても多くの資金が必要になることから、ドル安推移を後押ししている。また、詳細が伝わっている米不良債権買い取りプログラムについてもファンドに参加する民間資金のほか、ファンドに投資する投資家（投資額の規模）次第といった側面もある。磐石な制度を期待しても仕方が無いが。

ドル円は95.60台まで下落後、96円ちょうど付近で推移。ポンドドルは1.4625レベルまでドル安が進みこの日の高値を更新中。ユーロドルは1.3750水準のオプションバリアに上値が抑えられている。この防戦売りは18日から継続中。クロス円はドル安をサポートにしっかりと推移。

USD/JPY 96.03 EUR/USD 1.3712 GBP/USD 1.4612",,,,,,,,,,,,,,
欧州株　続伸して始まる　石油株が高い,2009年3月23日（月）17:07:00,"東京時間17:06現在
英FT100　 3892.15（+49.30　+1.29%）
独DAX　　4144.87（+76.13　+1.88%）",,,,,,,,,,,,,,
ロンドン市場　ダウ平均先物の上げ足止まらず、粗探し的なムードも皆無,2009年3月23日（月）17:19:00,"ドル安の流れが続く中、豪ドル/ドルは1月12日以来となる0.7000台まで上昇した。先週から0.6950水準で上値が抑えられていたものの、同水準を突破し、上げ足が強まっている。米株価先物でダウ平均先物の上げもとまらず、200ポイント近い上げとなっており、リスク回避のドル安を後押し。米財務省から不良債権買い取りプログラムの詳細が発表されているが、今のところ粗探し的なムードは一切無く、好感一色となっている。NZドル/ドルも0.56台後半で堅調。

AUD/USD 0.6982 NZD/USD 0.5661",,,,,,,,,,,,,,
香港経済指標【国際収支】 ,2009年3月23日（月）17:33:00,"＊国際収支－総額（第4四半期）17:30
結果　1473.2億香港ドル
予想　N/A　前回　512.6億香港ドル

＊国際収支－経常収支（第4四半期）17:30
結果　805.5億香港ドル
予想　N/A　前回　753.0億香港ドル（765.2億香港ドルから修正）",,,,,,,,,,,,,,
ロンドン市場　バンカメ、シティＧは二桁の上昇率　不良債権処理に期待感,2009年3月23日（月）17:42:00,"早朝からのドル安の動きが一巡しており、ドル円は96.10水準まで戻してきている。ただ、株高の中でクロス円がしっかりとしており、ドル円の下値は底堅い。
ユーロ円はドル円とユーロドルの振幅に挟まれ、131円台中盤でこう着気味。東京市場後半のレンジを引き継いでいる。ポンド円はポンドドルが高値から押し戻されており、139円台後半まで下押し。円ではなく、ドルの上げ下げがメインドライバとなっており、クロス円は東京市場と比べると方向感が無い。

欧州株式市場では金融株が高い。その中でフランクフルト市場に上場しているバンカメやシティＧも上昇。バンカメは15％近く、シティＧは27％近くまで買われた。

EUR/JPY 131.58 GBP/JPY 139.86 USD/JPY 96.06",,,,,,,,,,,,,,
蘭ING、一部の社員に2008年度ボーナスの返還を要求,2009年3月23日（月）17:59:00,"オランダ紙は23日、蘭金融大手INGが幹部レベルの社員1200人に対し、2008年度のボーナスを返還するよう求めていると伝えた。INGのCEOは「道徳的なこと」との見解を示している。

CEOによるとINGは2008年度に社員40000人に対し、3億ユーロをボーナスとして支払っていたが、その全てを回収するのは不可能とのコメントを残すほか、2009年度のボーナスについても「しばらくの間は」支払わない意向を示している。",,,,,,,,,,,,,,
